question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Yikuphi kulokhu okulandelayo okuveza ukushintsha kokufuneka okubhekene nezinkampani ezilawula imakethe uma izimbangi zamafemu zilandela ukwehla kwenani kodwa ayi ukwenyuka kwenani?,"['ukushintsha kokufuneka okuvundle kahle', 'ukunganwebeki okuphezulu kokushintsha kokufuneka', 'ukushintsha kokufuneka okunwebeka kakhulu', 'Ushintsho lokufuneka kuneziqephu ezimbili zokungaqhubeki.']",D,high_school_microeconomics,"[TextBlock(text='B) ukunganwebeki okuphezulu kokushintsha kokufuneka', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kulokhu okulandelayo okuveza ukushintsha kokufuneka okubhekene nezinkampani ezilawula imakethe uma izimbangi zamafemu zilandela ukwehla kwenani kodwa ayi ukwenyuka kwenani?\n A)ukushintsha kokufuneka okuvundle kahle B)ukunganwebeki okuphezulu kokushintsha kokufuneka C)ukushintsha kokufuneka okunwebeka kakhulu D)Ushintsho lokufuneka kuneziqephu ezimbili zokungaqhubeki.'}]}]",B,0
Yikuphi kulokhu okulandelayo okungekho esimweni sokwahlukana kwemiholo?,"['umsebenzi oyingcuphe kakhulu', 'Utshalomali kungqalabhizinisi yabantu', 'ukunyuka ekukhiqizeni ama SUV', 'Ukubandlululwa ngokwebala']",C,high_school_microeconomics,"[TextBlock(text='D) Ukubandlululwa ngokwebala\n\nUkubandlululwa ngokwebala akuyona indlela esemthethweni noma efanele yokuhlukana kwemiholo. Ezinye izinto ezinqunyiwe (A, B, no C) ziyizimo ezivumelekile zokuhlukana kwemiholo ngoba zisekelwe ekusebenzeni, amakhono, izinga lengozi, noma ukutshalwa kwezimali. Ukubandlululwa ngokwebala kuyinto engekho emthethweni futhi ephambene namalungelo abantu.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kulokhu okulandelayo okungekho esimweni sokwahlukana kwemiholo?\n A)umsebenzi oyingcuphe kakhulu B)Utshalomali kungqalabhizinisi yabantu C)ukunyuka ekukhiqizeni ama SUV D)Ukubandlululwa ngokwebala'}]}]",D,0
"Amagunya okudayisa, ukulawula izinsizakusebenza,isikalo sezomnotho nezimvume ezahlukile kuyi..","['konke okudingekayo kokucwaswa kwenani', 'kuyadingeka ukuze ifemu ithole inzuzo yesikhathi esifishane.', 'yonke imithombo yokufuneka kokunwebekayo', 'zonke izivimbo ekungeneni']",D,high_school_microeconomics,"[TextBlock(text='A) konke okudingekayo kokucwaswa kwenani', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Amagunya okudayisa, ukulawula izinsizakusebenza,isikalo sezomnotho nezimvume ezahlukile kuyi..\n A)konke okudingekayo kokucwaswa kwenani B)kuyadingeka ukuze ifemu ithole inzuzo yesikhathi esifishane. C)yonke imithombo yokufuneka kokunwebekayo D)zonke izivimbo ekungeneni'}]}]",A,0
Imboni eyenza amafiga oshekhasi bempi isebenzisa ingxenye encane yoshekhasi abadingeka kuyona yonke into. Kulokhu singaphetha ngokuthi amafiga ezempi kumboni ajwayele ukuthi…,"['ukunyusa ukubiza embonini', 'imboni yokubiza okume ndawonye', 'ukwehlisa ukubiza embonini', 'imboni yokwenza inzuzo']",B,high_school_microeconomics,"[TextBlock(text='B) imboni yokubiza okume ndawonye', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imboni eyenza amafiga oshekhasi bempi isebenzisa ingxenye encane yoshekhasi abadingeka kuyona yonke into. Kulokhu singaphetha ngokuthi amafiga ezempi kumboni ajwayele ukuthi…\n A)ukunyusa ukubiza embonini B)imboni yokubiza okume ndawonye C)ukwehlisa ukubiza embonini D)imboni yokwenza inzuzo'}]}]",B,1
"Yikuphi kulokhu okulandelayo okungaba isibonelo esihle sonkhiqizo womdayisi ongashintsheka esikhathini eside, kodwa ngeke esikhathini esifishane?","['inani lamapulangwe asetshenzisiwe ukwenza idesiki', 'inamba yamaphikhili afakwe kusendishi', 'ubukhulu bekhishi laseMcDonald', 'Inamba yabasizi bothisha ezikoleni eziphezulu zendawo']",C,high_school_microeconomics,"[TextBlock(text='A) inani lamapulangwe asetshenzisiwe ukwenza idesiki', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kulokhu okulandelayo okungaba isibonelo esihle sonkhiqizo womdayisi ongashintsheka esikhathini eside, kodwa ngeke esikhathini esifishane?\n A)inani lamapulangwe asetshenzisiwe ukwenza idesiki B)inamba yamaphikhili afakwe kusendishi C)ubukhulu bekhishi laseMcDonald D)Inamba yabasizi bothisha ezikoleni eziphezulu zendawo'}]}]",A,0
"Imakethe yama aphula isesilinganisweni, Uma sibona ukuthi abatshali bama aphula basebenzisa kakhulu izibulalinambuzane ukuze banyuse ukhiqizo wama aphula. Ngesikhathi esifanayo, sizwa kuthiwa inani lamapheya, okushintshwaniswa nama aphula liyanyuka. Yikuphi kulokhu okulandelayo  okungaba isiqagulo esifanele senani elisha nobuningi bama aphula?","['Inani liyenyuka kodwa ubuningi bumqondoningi', 'Inani liyehla kodwa ubuningi bumqondoningi', 'Inani limqondoningi kodwa ubuningi buyanyuka', 'Inani aliqondakali kodwa ubuningi buyehla']",C,high_school_microeconomics,"[TextBlock(text='A) Inani liyenyuka kodwa ubuningi bumqondoningi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imakethe yama aphula isesilinganisweni, Uma sibona ukuthi abatshali bama aphula basebenzisa kakhulu izibulalinambuzane ukuze banyuse ukhiqizo wama aphula. Ngesikhathi esifanayo, sizwa kuthiwa inani lamapheya, okushintshwaniswa nama aphula liyanyuka. Yikuphi kulokhu okulandelayo  okungaba isiqagulo esifanele senani elisha nobuningi bama aphula?\n A)Inani liyenyuka kodwa ubuningi bumqondoningi B)Inani liyehla kodwa ubuningi bumqondoningi C)Inani limqondoningi kodwa ubuningi buyanyuka D)Inani aliqondakali kodwa ubuningi buyehla'}]}]",A,0
Yikuphi kulokhu okulandelayo okungaba ngumphumela wokushintshela kwesokudla ekushintsheni kokufuneka kwejusi yewolintshi?,"['isigaxa samawolintshi kuFlorida', 'Ukwehla kwenani leTang', 'Ukulindeleka kokwehlisa amanani esikhathini esizayo ejusi yewolintshi', 'Ukulindeleka kwemali engenayo ephezulu esikhathini esizayo kwabaphuza ijusi.']",D,high_school_microeconomics,"[TextBlock(text='A) isigaxa samawolintshi kuFlorida\n\nLena yimpendulo elungile ngoba ukushintshela kwesokudla ekushintsheni kokufuneka kusho ukuthi kukhona okuguqukile okungaphandle kwentengo noma inani, okufana nesigaxa samawolintshi kuFlorida. Uma isigaxa samawolintshi senyuka, lokhu kungaholela ekushintsheni kokufuneka kwejusi yewolintshi.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yikuphi kulokhu okulandelayo okungaba ngumphumela wokushintshela kwesokudla ekushintsheni kokufuneka kwejusi yewolintshi?\n A)isigaxa samawolintshi kuFlorida B)Ukwehla kwenani leTang C)Ukulindeleka kokwehlisa amanani esikhathini esizayo ejusi yewolintshi D)Ukulindeleka kwemali engenayo ephezulu esikhathini esizayo kwabaphuza ijusi.'}]}]",A,0
Yiziphi kulezi ezilandelayo izitatimende ezisho okuyiko ngokwefemu encintisana kahle?,"['Ukufuneka kwehla ngokuketshile', 'Ukushintsha okufuneka kuncike ekushintsheni kwengenisonzuzo engabalulekile engenhla', 'Inani lenziwa ukulingana emakethe yonke', 'Isilinganiso sengenisonzuzo siyahluka kunani.']",C,high_school_microeconomics,"[TextBlock(text='B) Ukushintsha okufuneka kuncike ekushintsheni kwengenisonzuzo engabalulekile engenhla', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yiziphi kulezi ezilandelayo izitatimende ezisho okuyiko ngokwefemu encintisana kahle?\n A)Ukufuneka kwehla ngokuketshile B)Ukushintsha okufuneka kuncike ekushintsheni kwengenisonzuzo engabalulekile engenhla C)Inani lenziwa ukulingana emakethe yonke D)Isilinganiso sengenisonzuzo siyahluka kunani.'}]}]",B,0
"Osomnotho basebenzisa itemu, ""ingqalabhizinisi"" ukuchaza ukuthi","['imali', 'isitshalo nempahlakusebenza', 'ukuphi uhulumeni', 'isikhungo sezomnotho']",B,high_school_microeconomics,"[TextBlock(text='B) isitshalo nempahlakusebenza', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Osomnotho basebenzisa itemu, ""ingqalabhizinisi"" ukuchaza ukuthi\n A)imali B)isitshalo nempahlakusebenza C)ukuphi uhulumeni D)isikhungo sezomnotho'}]}]",B,1
"Uray noDorothy bayakwazi bobabili ukupheka futhi bobabili bayakwazi ukuhlakula engadini ngoMgqibelo ntambama, Ngehora ngalinye lokupheka, uRay angahlakula udoti ongu 50 noDorothy angahlakula owu 100 udoti, Ngokwalolwazi","['URay uyahlakula, njengoba ebokuhle ekuphekeni', 'UDorothy usiphula ukhula njengoba enokuhle kuphela ekuphekeni', 'UDorothy uyapheka njengoba enokuhle ekuphekeni', 'URay uyapheka njengoba enokuqhathanisa okuhle ekuphekeni.']",D,high_school_microeconomics,"[TextBlock(text='B) njengoba ebokuhle ekuphekeni\n\nThis is the correct answer based on the principle of comparative advantage. Since Dorothy can clear 100 units of dirt while Ray can only clear 50 units in the same time, Dorothy has a comparative advantage in gardening. Therefore, Ray should focus on cooking where he has a relative advantage.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uray noDorothy bayakwazi bobabili ukupheka futhi bobabili bayakwazi ukuhlakula engadini ngoMgqibelo ntambama, Ngehora ngalinye lokupheka, uRay angahlakula udoti ongu 50 noDorothy angahlakula owu 100 udoti, Ngokwalolwazi\n A)URay uyahlakula B)njengoba ebokuhle ekuphekeni C)UDorothy usiphula ukhula njengoba enokuhle kuphela ekuphekeni D)UDorothy uyapheka njengoba enokuhle ekuphekeni'}]}]",B,0
Uanti wakho unefemu encane ekhaya lakhe wenza ophaya bama aphula.Uqasha abangani ukuthi bamsize. Yiziphi izimo ezilandelayo ezinganyusa ukuthi afune abanye abasebenzi?,"['inani lama aphula liyanyuka', 'Umnagni ka-anti wakhe uyahleba usuku lonke, okwehlisa uhlelo lokwenza kwabo udafu', 'kunendali kohhovini', 'isifundo esisha siveza ukuthi ukunyuka kwama aphula kunyusa ingcuphe yomdlavuza']",C,high_school_microeconomics,"[TextBlock(text='A) inani lama aphula liyanyuka\n\nThis is the correct answer because when the demand for apples increases (inani lama aphula liyanyuka), the business would need more workers to handle the increased production requirements. This is a basic economic principle where increased demand leads to a need for increased production capacity, which often requires additional labor.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uanti wakho unefemu encane ekhaya lakhe wenza ophaya bama aphula.Uqasha abangani ukuthi bamsize. Yiziphi izimo ezilandelayo ezinganyusa ukuthi afune abanye abasebenzi?\n A)inani lama aphula liyanyuka B)Umnagni ka-anti wakhe uyahleba usuku lonke C)okwehlisa uhlelo lokwenza kwabo udafu D)kunendali kohhovini'}]}]",A,0
"Umrs Johnson uchitha lonke uhlelomali lwakhe losuku kumashibusi amazambane, ngenani lika $1 ngalinye,nediphu ka anyanisi ebiza $2 ngayinye.Ekuqedeni ukusebenzisa amabhandile akhe njangamanje, ukusebenzisa okungabalulekile kwamashibusi ngu 12 kanye nokusebenzisa okungabalulekile kwediphu ngu 30.UMrs Johnson kumele.","['ungenzi lutho,uqeda ukusebenza kwakhe ngokuhlanganisa amashibusi nediphu', 'ukunyuka kokugcinaamashibusi kuze kube nokusebenza kokungabalulekile kwamashibusi agciniswe kulingana no 30', 'ukwehlisa ukugcina amashibusi kuze kube nokusebenza okungabalulekile kwamashibusi agciniwe alingana no 30', 'ukwehla kokugcina amashibusi nokwenyuka kokugcina idiphu kuze ukuzesebenza okungabalulekile ngedola ngalinye kulingane nazo zombili izmpahla.']",D,high_school_microeconomics,"[TextBlock(text='D) ukwehlisa ukugcina amashibusi kuze kube nokusebenza okungabalulekile kwamashibusi agciniwe alingana no 30\n\nThis is the correct answer because according to the equimarginal principle, to maximize utility, the marginal utility per dollar spent should be equal across all goods. In this case, the marginal utility of chips (12) is lower than the marginal utility of dip (30), and since chips cost $1 and dip costs $2, Mrs. Johnson should reduce her consumption of chips until the marginal utilities per dollar are equal.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umrs Johnson uchitha lonke uhlelomali lwakhe losuku kumashibusi amazambane, ngenani lika $1 ngalinye,nediphu ka anyanisi ebiza $2 ngayinye.Ekuqedeni ukusebenzisa amabhandile akhe njangamanje, ukusebenzisa okungabalulekile kwamashibusi ngu 12 kanye nokusebenzisa okungabalulekile kwediphu ngu 30.UMrs Johnson kumele.\n A)ungenzi lutho B)uqeda ukusebenza kwakhe ngokuhlanganisa amashibusi nediphu C)ukunyuka kokugcinaamashibusi kuze kube nokusebenza kokungabalulekile kwamashibusi agciniswe kulingana no 30 D)ukwehlisa ukugcina amashibusi kuze kube nokusebenza okungabalulekile kwamashibusi agciniwe alingana no 30'}]}]",D,1
"Ukungabikhona kokungenelela, ukuncintisana okungalungile, okwangaphandle, izimpahla zomphakathi, ulwazi olungalungile konke kuletha umphumela wakuphi kulokhu okulandelayo?","['Ukushintsha kokufuneka kumele kwengezwe ngokuketshile', 'Ukwehluleka kwemakethe', 'Amanani aphansi kakhulu', 'Ubuningi bokuphumayo kuphezulu kakhulu']",B,high_school_microeconomics,"[TextBlock(text='B) Ukwehluleka kwemakethe', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukungabikhona kokungenelela, ukuncintisana okungalungile, okwangaphandle, izimpahla zomphakathi, ulwazi olungalungile konke kuletha umphumela wakuphi kulokhu okulandelayo?\n A)Ukushintsha kokufuneka kumele kwengezwe ngokuketshile B)Ukwehluleka kwemakethe C)Amanani aphansi kakhulu D)Ubuningi bokuphumayo kuphezulu kakhulu'}]}]",B,1
Ukubiza kokungabalulekile (MC) kulingana nokubiza kwesilinganiso sokwehlukile (AVC) nokubiza kwesilinganiso sesamba (ATC) nini:,"['ukubiza kokungabalulekile MC kuhlangana neAVC neATC emaphuzwini akho amakhulu.', 'AVC neATC ixhumana neMC ephuzwini eliphezulu layo', 'MC ixhumana neAVC neATC ekuhlanganeni okuncane', 'AVC neATC ixhumana neMC ekuhlanganeni okuncane']",C,high_school_microeconomics,"[TextBlock(text='C) MC ixhumana neAVC neATC ekuhlanganeni okuncane', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukubiza kokungabalulekile (MC) kulingana nokubiza kwesilinganiso sokwehlukile (AVC) nokubiza kwesilinganiso sesamba (ATC) nini:\n A)ukubiza kokungabalulekile MC kuhlangana neAVC neATC emaphuzwini akho amakhulu. B)AVC neATC ixhumana neMC ephuzwini eliphezulu layo C)MC ixhumana neAVC neATC ekuhlanganeni okuncane D)AVC neATC ixhumana neMC ekuhlanganeni okuncane'}]}]",C,1
"Ngemva kokuthi uJulia ekhushulelwe umholo, waqala wathenga amanye amakhoni kaayisikhilimu nombalwa oyiqhwa.KuJulia oyiqhwa","['ngalandeli umthetho wokufuneka', 'umkhiqizo ohlangene', 'ayimpahla ehambisana no ayisikhilimu', 'impahla engajwayelekile']",D,high_school_microeconomics,"[TextBlock(text='B) umkhiqizo ohlangene', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngemva kokuthi uJulia ekhushulelwe umholo, waqala wathenga amanye amakhoni kaayisikhilimu nombalwa oyiqhwa.KuJulia oyiqhwa\n A)ngalandeli umthetho wokufuneka B)umkhiqizo ohlangene C)ayimpahla ehambisana no ayisikhilimu D)impahla engajwayelekile'}]}]",B,0
Uma igunyakuhluka lokuba ngumthengisi lingasebenzi kahle ukunoncintiswano ofanele yingoba,"['igunyakuhluka lokuba umthengisi likhiqiza kakhulu okuphumayo bese lidayisa ngenani eliphezulu', 'igunyakuhluka likhiqiza okuphumayo okuncane bese kudayiswa ngenani eliphezulu', 'igunyakuhluka lokuba ngumthengisi esikhathini esifisshane kodwa ayi esikhathini eside', 'umncintisani omkhulu uyalimala ngisho esikhathini esincane kanti igunyakuhluka lokuba ngumthengisi alilimali.']",B,high_school_microeconomics,"[TextBlock(text='B) igunyakuhluka likhiqiza okuphumayo okuncane bese kudayiswa ngenani eliphezulu', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uma igunyakuhluka lokuba ngumthengisi lingasebenzi kahle ukunoncintiswano ofanele yingoba\n A)igunyakuhluka lokuba umthengisi likhiqiza kakhulu okuphumayo bese lidayisa ngenani eliphezulu B)igunyakuhluka likhiqiza okuphumayo okuncane bese kudayiswa ngenani eliphezulu C)igunyakuhluka lokuba ngumthengisi esikhathini esifisshane kodwa ayi esikhathini eside D)umncintisani omkhulu uyalimala ngisho esikhathini esincane kanti igunyakuhluka lokuba ngumthengisi alilimali.'}]}]",B,1
"Uma umdwebi wohlelolwemakethe yokuncintisana,yikuphi kulokhu okulandelayo okungachazi ukuthi izinsizakusebenza zabiwa kanjani?","['Izinkomba zenani ezigada umkhiqizi ukuthi ini,kuphi, kanjani nokuthi ezikabani izimpahla esizikhiqizayo', 'Ubunini bukahulumeni nendlela yokukhiqiza', 'Ukushintsha kwemakethe ngokuzikhethela phakathi komthengi nomdayisi', 'Ukuhambisa imali engenayo nezimpahla ngokokufakile noma okukhiqizewe.']",B,high_school_microeconomics,"[TextBlock(text='D) Ubunini bukahulumeni nendlela yokukhiqiza', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uma umdwebi wohlelolwemakethe yokuncintisana,yikuphi kulokhu okulandelayo okungachazi ukuthi izinsizakusebenza zabiwa kanjani?\n A)Izinkomba zenani ezigada umkhiqizi ukuthi ini B)kuphi C)kanjani nokuthi ezikabani izimpahla esizikhiqizayo D)Ubunini bukahulumeni nendlela yokukhiqiza'}]}]",D,0
Umkhiqizo mhlambe waphambili uzoba ulayini oqondile uma,"['ukuba nekhono lokwenza kuyafezeka', 'izimpahla ezisezimpambanweni ngezokushintshanisa okuhle ukuthi kugcinwe', 'ukusetshenziswa kunyukile', 'izinsizakusebenza azikhethekile']",D,high_school_microeconomics,"[TextBlock(text='A) ukuba nekhono lokwenza kuyafezeka\n\nThe production possibilities frontier (PPF) will be a straight line when there is perfect substitutability in resources, meaning constant opportunity costs. This occurs when the factors of production have equal efficiency in producing different goods.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umkhiqizo mhlambe waphambili uzoba ulayini oqondile uma\n A)ukuba nekhono lokwenza kuyafezeka B)izimpahla ezisezimpambanweni ngezokushintshanisa okuhle ukuthi kugcinwe C)ukusetshenziswa kunyukile D)izinsizakusebenza azikhethekile'}]}]",A,0
Yiziphi kulezi ezilandelayo izitatimende eziyiqiniso?,"['Izinzuzo zezomnotho= izinzuzo zezokubala', 'Ukubiza kwezomnotho=ukubiza okucacile kuhlanganiswa nokubiza okuqondiwe', 'Ukubiza kwezomnotho =Ukubiza okucacile ususa Ukubiza okuqondiwe', 'ukubiza kwethuba=Izinzuzo zezomnotho']",B,high_school_microeconomics,"[TextBlock(text='B) Ukubiza kwezomnotho=ukubiza okucacile kuhlanganiswa nokubiza okuqondiwe\n\nThis is correct because economic costs are the sum of explicit costs (direct monetary costs) and implicit costs (opportunity costs or indirect costs).', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yiziphi kulezi ezilandelayo izitatimende eziyiqiniso?\n A)Izinzuzo zezomnotho= izinzuzo zezokubala B)Ukubiza kwezomnotho=ukubiza okucacile kuhlanganiswa nokubiza okuqondiwe C)Ukubiza kwezomnotho =Ukubiza okucacile ususa Ukubiza okuqondiwe D)ukubiza kwethuba=Izinzuzo zezomnotho'}]}]",B,1
"Umukwehluka kwezinsizakusebenza kunyuka kudala kuphi kokulandelayo ngeyonithi ngayinye yenani lokusebenza,","['ukunyuka kokushintsha kuAFC', 'Ukushintsha okunyukayo kuMPL', 'Ukushintsha okwehlayo kuATC', 'ukushintsha okunyukayo kuMC']",D,high_school_microeconomics,"[TextBlock(text='B) Ukushintsha okunyukayo kuMPL', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umukwehluka kwezinsizakusebenza kunyuka kudala kuphi kokulandelayo ngeyonithi ngayinye yenani lokusebenza,\n A)ukunyuka kokushintsha kuAFC B)Ukushintsha okunyukayo kuMPL C)Ukushintsha okwehlayo kuATC D)ukushintsha okunyukayo kuMC'}]}]",B,0
"Uma umholo ukhokhiwe kuwona wonke amayunithi okusebenza ungu $4.50, mangaki amayunithi okusebenza aqashiwe?","['1', '2', '3', '4']",B,high_school_microeconomics,"[TextBlock(text='C) 3', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uma umholo ukhokhiwe kuwona wonke amayunithi okusebenza ungu $4.50, mangaki amayunithi okusebenza aqashiwe?\n A)1 B)2 C)3 D)4'}]}]",C,0
"Uma amakhasimende elulekiwe ngokuthi isinkwa esinokolweni omningi sizokwehlisa ubungcuphe bomdlavuza, yikuphi kulokhu okulandelayo okuzokwenzeka emakethe esinkweni esinokolweni omningi?","['isinkwa esinokolweni omningi', 'Ukujika kwesaplayi kusoshintshela kwesobunxele,kunyuse inani lesinkwa esinokolweni', 'Ukushintsha kokufuneka kuzoshintshela kwesokudla,ukunyusa inani lesinkwa esinokolweni', 'Ukushintsha kwesaplayi kuzoshintshela kwesokudla,kwehlisa inani lesinkwa esinokolweni.']",C,high_school_microeconomics,"[TextBlock(text='D) Ukushintsha kokufuneka kuzoshintshela kwesokudla\n\nThis is correct because when customers are advised that whole grain bread reduces cancer risk, this new information increases the demand for whole grain bread. In economic terms, this causes a rightward shift in the demand curve (ukushintsha kokufuneka kuzoshintshela kwesokudla).', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uma amakhasimende elulekiwe ngokuthi isinkwa esinokolweni omningi sizokwehlisa ubungcuphe bomdlavuza, yikuphi kulokhu okulandelayo okuzokwenzeka emakethe esinkweni esinokolweni omningi?\n A)isinkwa esinokolweni omningi B)Ukujika kwesaplayi kusoshintshela kwesobunxele C)kunyuse inani lesinkwa esinokolweni D)Ukushintsha kokufuneka kuzoshintshela kwesokudla'}]}]",D,0
"Izinhlaka zemakethe yokuncintisana efanele nokwabelana kokuncintisana kwegunyakuhluka lokuba ngumthengisi, yikuphi okulandelayo okuyisidalo sakho?","['ukungena kalula nokuphuma emva kwesikhathi eside', 'imikhiqizo efanayo', 'ukufuneka okunwebeka kahle komkhiqizo wefemu', 'izinzuzo ezinhle esikhathini eside']",A,high_school_microeconomics,"[TextBlock(text='B) imikhiqizo efanayo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Izinhlaka zemakethe yokuncintisana efanele nokwabelana kokuncintisana kwegunyakuhluka lokuba ngumthengisi, yikuphi okulandelayo okuyisidalo sakho?\n A)ukungena kalula nokuphuma emva kwesikhathi eside B)imikhiqizo efanayo C)ukufuneka okunwebeka kahle komkhiqizo wefemu D)izinzuzo ezinhle esikhathini eside'}]}]",B,0
"Uma kukhona okwangaphandle okungekuhle njengomphumela wokukhiqizwa kwempahla, ubuningi obugculisayo benhlalo yabantu kokukhishwayo kungatholakala ngokuthi","['imakethe emahhala kwabanemali yokuqhuba ibhizinisi.', 'ukubeka imikhawulo ebuningini balokho okungakhiqizwa', 'uhulumeni uthenga impahla', 'ukusetha okuncane kobuningi okungakhiqizwa.']",B,high_school_microeconomics,"[TextBlock(text='B) ukubeka imikhawulo ebuningini balokho okungakhiqizwa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uma kukhona okwangaphandle okungekuhle njengomphumela wokukhiqizwa kwempahla, ubuningi obugculisayo benhlalo yabantu kokukhishwayo kungatholakala ngokuthi\n A)imakethe emahhala kwabanemali yokuqhuba ibhizinisi. B)ukubeka imikhawulo ebuningini balokho okungakhiqizwa C)uhulumeni uthenga impahla D)ukusetha okuncane kobuningi okungakhiqizwa.'}]}]",B,1
"Ujason uhlanza izindawo zokubhukuda kumakethe yendawo encintisana kahle,okunyusa inzuzo,angabiza u$10 indawo ngayinye ukuze ahlanze izidawo ezingu 9 ngosuku ukubiza kokushintshashintshayo kwesamba sokungamukelekile kwa $80 nesamba senani elingashintshi lika $20. Yikuphi kulokhu okulandelayo okuyiqiniso?","['Ujason kumele avale esikhathini esifishane njengoba elahlekelwa kwezomnotho ngu $20', 'Ujason kumele avale esikhathini esifishane,ngokulahlekelwa kwezomnotho ka $10', 'Ujason kumele ahlanze amaphuli angu 9 ngosuku nokulahlekelwa kwa$20', 'Ujason kumele ahlanze amaphuli angu 9 ngosuku,nezokulahleka komnotho ka$10.']",D,high_school_microeconomics,"[TextBlock(text='D) Ujason kumele ahlanze amaphuli angu 9 ngosuku nokulahlekelwa kwa$20\n\nThis is correct because:\n1. Revenue = Price × Quantity = $10 × 9 = $90\n2. Total Cost = Variable Cost + Fixed Cost = $80 + $20 = $100\n3. Profit/Loss = Revenue - Total Cost = $90 - $100 = -$20 (loss)\n\nIn the short run, as long as revenue covers variable costs (which it does here: $90 > $80), the business should continue operating despite the loss, as this minimizes losses by covering variable costs and some portion of fixed costs.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ujason uhlanza izindawo zokubhukuda kumakethe yendawo encintisana kahle,okunyusa inzuzo,angabiza u$10 indawo ngayinye ukuze ahlanze izidawo ezingu 9 ngosuku ukubiza kokushintshashintshayo kwesamba sokungamukelekile kwa $80 nesamba senani elingashintshi lika $20. Yikuphi kulokhu okulandelayo okuyiqiniso?\n A)Ujason kumele avale esikhathini esifishane njengoba elahlekelwa kwezomnotho ngu $20 B)Ujason kumele avale esikhathini esifishane C)ngokulahlekelwa kwezomnotho ka $10 D)Ujason kumele ahlanze amaphuli angu 9 ngosuku nokulahlekelwa kwa$20'}]}]",D,1
Imakethe eqhudelanayo inikeza umphumela omuhle emphakathini ngoba,"['Okweqile kwekhasimende kuyehliswa ngesikhathi okweqile komkhiqizi kunyuswa', 'isamba sezindaba sikhuphukile', 'okweqile komkhiqizi kwehlile ngesikhathi okweqile kwekhasimende kunyuka', 'umehluko phakathi kwekhasimende nokweqile komkhiqizi kunyusiwe.']",B,high_school_microeconomics,"[TextBlock(text='A) Okweqile kwekhasimende kuyehliswa ngesikhathi okweqile komkhiqizi kunyuswa\n\nThis is the correct answer because market equilibrium leads to optimal social outcomes by balancing consumer and producer surplus. At equilibrium, consumer surplus decreases while producer surplus increases until they reach an efficient balance point.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imakethe eqhudelanayo inikeza umphumela omuhle emphakathini ngoba\n A)Okweqile kwekhasimende kuyehliswa ngesikhathi okweqile komkhiqizi kunyuswa B)isamba sezindaba sikhuphukile C)okweqile komkhiqizi kwehlile ngesikhathi okweqile kwekhasimende kunyuka D)umehluko phakathi kwekhasimende nokweqile komkhiqizi kunyusiwe.'}]}]",A,0
