question,choices,answer,subject,llm,prompt,llm_answer,accuracy
"Kabhizinisi kadiki kanoera kutataamuka kwemutengo wekudiwa pachinhu chako kuva 3. Kusimudzira zvinowanikwa zvese , varidzi vanofanira ku","['kudzasira mitengo  kana kudiwa kuchitatamuka', 'kudzasira mitengo  kana kudiwa kusingatatamuki', 'kuwedzera  mitengo  kana kudiwa kuchitatamuka', 'kuwedzera  mitengo  kana kudiwa kusingatatamuki ']",A,high_school_microeconomics,"[TextBlock(text='A) kudzasira mitengo kana kudiwa kuchitatamuka\n\nThis is the correct answer because when a small business faces elastic demand (kutatamuka kwemutengo wekudiwa = 3), the best strategy is to lower prices when demand is elastic. This is because when demand is elastic, a decrease in price will lead to a proportionally larger increase in quantity demanded, resulting in higher total revenue.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kabhizinisi kadiki kanoera kutataamuka kwemutengo wekudiwa pachinhu chako kuva 3. Kusimudzira zvinowanikwa zvese , varidzi vanofanira ku\n A)kudzasira mitengo  kana kudiwa kuchitatamuka B)kudzasira mitengo  kana kudiwa kusingatatamuki C)kuwedzera  mitengo  kana kudiwa kuchitatamuka D)kuwedzera  mitengo  kana kudiwa kusingatatamuki '}]}]",A,1
bilateral monopoly inoitika kana,"['kana mutengi mumwe ari pamaketi akatenga kubva kune ane simba rekutenga kana kutengesa pamaketi', 'munhu mumwe ane simba pamaketi akatengesera kuvanhu vaviri vakasiyana ', 'munhu mumwe ane simba pamaketi akatenga kubva kumutengi mumwe ari pamaketi', 'munhu mumwe ane simba pamaketi akatengesa zvinhu zviviri zvakasiyana']",A,high_school_microeconomics,"[TextBlock(text='A) kana mutengi mumwe ari pamaketi akatenga kubva kune ane simba rekutenga kana kutengesa pamaketi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'bilateral monopoly inoitika kana\n A)kana mutengi mumwe ari pamaketi akatenga kubva kune ane simba rekutenga kana kutengesa pamaketi B)munhu mumwe ane simba pamaketi akatengesera kuvanhu vaviri vakasiyana  C)munhu mumwe ane simba pamaketi akatenga kubva kumutengi mumwe ari pamaketi D)munhu mumwe ane simba pamaketi akatengesa zvinhu zviviri zvakasiyana'}]}]",A,1
"kana makambani achipinda muindasitiri ine munhu mumwe anesimba , tinotarisira","['kudiwa kwemakambani agara arimo kuchinja kuenda nechekurudyi', 'mitengo yezvitengeswa kukwira', 'kudiwa kwemakambani agara aripo kunotanga kusatatamuka', 'kudiwa kwemakambani agara aripo kunotanga kuchinja achiswedera kuruboshwe']",D,high_school_microeconomics,"[TextBlock(text='A) kudiwa kwemakambani agara arimo kuchinja kuenda nechekurudyi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'kana makambani achipinda muindasitiri ine munhu mumwe anesimba , tinotarisira\n A)kudiwa kwemakambani agara arimo kuchinja kuenda nechekurudyi B)mitengo yezvitengeswa kukwira C)kudiwa kwemakambani agara aripo kunotanga kusatatamuka D)kudiwa kwemakambani agara aripo kunotanga kuchinja achiswedera kuruboshwe'}]}]",A,0
Mutemo weDiminishing Marginal Returns unoita nezve,"['AVC inotanga kusimuka asi inozodonha, zvinobudiswa zvichikwira', 'AFC inotanga kusimuka, asi ichizodonha zvinobudiswa  zvichikwira', 'MP inotanga kudonha, asi ichizokwirazvinobudiswa  zvichikwira', 'MC inotanga kudonha, asi ichizokwira zvinobudiswa  zvichikwira']",D,high_school_microeconomics,"[TextBlock(text='B) zvinobudiswa zvichikwira\n\nThe law of Diminishing Marginal Returns states that as more units of a variable input are added while other inputs remain constant, the additional output (marginal product) will eventually decrease. This means that output increases at a decreasing rate, which is best represented by option B ""zvinobudiswa zvichikwira"" (output increases).', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mutemo weDiminishing Marginal Returns unoita nezve\n A)AVC inotanga kusimuka asi inozodonha B)zvinobudiswa zvichikwira C)AFC inotanga kusimuka D)asi ichizodonha zvinobudiswa  zvichikwira'}]}]",B,0
"Ndechipi pane zvinotevera chinonyatso tsanangura nepadiki zvinoreva economics "" Economics kudzidzwa kwe.."" ","['Magovererwo ezvinhu zvisingakwani pakati pekudiwa kwazvo', 'matenderedzerwo emari muupfumi hwenyika', 'mawedzererwo anoitwa mutengo we masheya nemakambani mumasitoku avo ', 'magovererwo ezvinhu zvisingakwani kuzadzisa kudiwa zvisingakwani']",D,high_school_microeconomics,"[TextBlock(text='A) Magovererwo ezvinhu zvisingakwani pakati pekudiwa kwazvo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi pane zvinotevera chinonyatso tsanangura nepadiki zvinoreva economics "" Economics kudzidzwa kwe.."" \n A)Magovererwo ezvinhu zvisingakwani pakati pekudiwa kwazvo B)matenderedzerwo emari muupfumi hwenyika C)mawedzererwo anoitwa mutengo we masheya nemakambani mumasitoku avo  D)magovererwo ezvinhu zvisingakwani kuzadzisa kudiwa zvisingakwani'}]}]",A,0
"Kana mari iri kupinzwa mubhizinesi pachinhu chimwe yakaiswa pa1,2,3, zvikamu zvebasa rakawedzerwa panezvikamu zvinotevera zvakainzana, kudadzirwa kwezvinobuda kunowedzera kubva pa300 (chikamu chimwe chebasa) kuenda pa 350 ((zvikamu zviviri zvebasa) kuenda pa375 ((zvikamu 3 zvebasa). Ndeipi pane dzinotevera tsanangudzo yechokwadi","['kuisa zvakawanda mubhizinisi  kunowedzera zviwanikwa kana zvoerwa', 'kuisa zvakawanda mubhizinisi  kunodzikisira a zviwanikwa kana zvoerwa', 'kuisa zvakawanda mubhizinisi  kunoita kuti zviwanikwa zvirambe zvakadaro kana zvoerwa', 'kuisa chinhu chimwe mubhizinisi kunodzikisira zvinogadzirwa']",D,high_school_microeconomics,"[TextBlock(text='B) kuisa zvakawanda mubhizinisi kunodzikisira zviwanikwa kana zvoerwa\n\nThis is the correct answer because the scenario describes diminishing returns. As more units of labor (zvikamu zvebasa) are added, the increase in output becomes smaller:\n- From 1 to 2 units: increase of 50 (300 to 350)\n- From 2 to 3 units: increase of 25 (350 to 375)\n\nThis shows that each additional unit of input (labor) results in a smaller increase in output, which is the definition of diminishing returns.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana mari iri kupinzwa mubhizinesi pachinhu chimwe yakaiswa pa1,2,3, zvikamu zvebasa rakawedzerwa panezvikamu zvinotevera zvakainzana, kudadzirwa kwezvinobuda kunowedzera kubva pa300 (chikamu chimwe chebasa) kuenda pa 350 ((zvikamu zviviri zvebasa) kuenda pa375 ((zvikamu 3 zvebasa). Ndeipi pane dzinotevera tsanangudzo yechokwadi\n A)kuisa zvakawanda mubhizinisi  kunowedzera zviwanikwa kana zvoerwa B)kuisa zvakawanda mubhizinisi  kunodzikisira a zviwanikwa kana zvoerwa C)kuisa zvakawanda mubhizinisi  kunoita kuti zviwanikwa zvirambe zvakadaro kana zvoerwa D)kuisa chinhu chimwe mubhizinisi kunodzikisira zvinogadzirwa'}]}]",B,0
ndechipi panezvinotevera chinonyatsopa muenzaniso wekuita kwekubatsira vanhu,"['zvidzidzo zvekuridza  chipendani', 'bazi rakazvisarudzira  kudzima moto munharaunda pachena', 'tikiti redhora rekupinda mumiziyamu', 'bhegi rembatatisi dzakafuraiwa']",B,high_school_microeconomics,"[TextBlock(text='B) bazi rakazvisarudzira kudzima moto munharaunda pachena', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'ndechipi panezvinotevera chinonyatsopa muenzaniso wekuita kwekubatsira vanhu\n A)zvidzidzo zvekuridza  chipendani B)bazi rakazvisarudzira  kudzima moto munharaunda pachena C)tikiti redhora rekupinda mumiziyamu D)bhegi rembatatisi dzakafuraiwa'}]}]",B,1
Ndechipi panezvinotevera chinonyatsopa muenzaniso wekuita kwekubatsira vanhu?,"['rwendo rwekunoona chiremba wemazino nehwasha', 'chinguva chekunonogadzirwa ganda ', 'Pitsa hombe', 'chiteshi chemumhepo chepasi rose']",D,high_school_microeconomics,"[TextBlock(text='A) rwendo rwekunoona chiremba wemazino nehwasha', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi panezvinotevera chinonyatsopa muenzaniso wekuita kwekubatsira vanhu?\n A)rwendo rwekunoona chiremba wemazino nehwasha B)chinguva chekunonogadzirwa ganda  C)Pitsa hombe D)chiteshi chemumhepo chepasi rose'}]}]",A,0
"Kana mukutatamuka kwemitengo kudiwa kwezvinhu zvichienzaniswa usina kunaka, zvinhu izvozvo zviri  ","['zvazvinofanira', 'zvakasvoreka', 'zvinopindirana', 'zvinogona kuchinjana']",C,high_school_microeconomics,"[TextBlock(text='B) zvakasvoreka', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana mukutatamuka kwemitengo kudiwa kwezvinhu zvichienzaniswa usina kunaka, zvinhu izvozvo zviri  \n A)zvazvinofanira B)zvakasvoreka C)zvinopindirana D)zvinogona kuchinjana'}]}]",B,0
Musika unemakwikwi webasa wakaenzanirana. Ndechipi pane zvinotevera chinogona kuwedzera muhoro pamusika?,"['vadzidzi vazhinji vanopedza chikoro chepmausoro neruzivvo runodikwa mumusika webasa', 'kudiwa kwechinhu chagadzirwa nebasa iri kwakasimba', 'Mutengo wechinhu chinopindirana unowedzera', 'Bazi rezvemabasa rinobvisa faniro yevashandi kupasa bvunzo vasati vavakushanda nzvimbo iyi']",B,high_school_microeconomics,"[TextBlock(text='A) vadzidzi vazhinji vanopedza chikoro chepmausoro neruzivvo runodikwa mumusika webasa\n\nIyi ndiyo mhinduro chaiyo nekuti:\n- Kana vadzidzi vazhinji vaine ruzivo runodikanwa vachienda mumusika webasa, izvi zvinowedzera kuvandudza (supply) kwevashandi\n- Pakuenzanirana kwekuvandudza nekukumbira (supply and demand), kuwedzera kuvandudza kunodzikisa mitengo (muhoro)\n- Saka kuwanda kwevadzidzi vane ruzivo runodikanwa kunogona kudzikisa muhoro mumusika webasa wakaenzanirana', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Musika unemakwikwi webasa wakaenzanirana. Ndechipi pane zvinotevera chinogona kuwedzera muhoro pamusika?\n A)vadzidzi vazhinji vanopedza chikoro chepmausoro neruzivvo runodikwa mumusika webasa B)kudiwa kwechinhu chagadzirwa nebasa iri kwakasimba C)Mutengo wechinhu chinopindirana unowedzera D)Bazi rezvemabasa rinobvisa faniro yevashandi kupasa bvunzo vasati vavakushanda nzvimbo iyi'}]}]",A,0
"Chimwe chikonzero chinoita kuti hurumende isakurudzire nekugadzirisa mafambire emusika une kambani imwe ine masimba, ndechekuti","['vanhu vanogadzira zvinhu vakawanda kudarika vanodiwa vanoruzwa  asi vatengi vakawandisa kudarika vanodiwa vachiwanikwa', 'mitengo yemisika ine makambani mashoma vaneismba  inota kuti pave nekugadzirwa zvinhu zvakanaka asi zvisingazoiti  kuti kugoveranwa  kwezvinhu munzvimbo kunake', 'makambani ane vanhu vashoma vanesimba haanyanyoita tsvakurudzo nekukura zvakanyanya ', 'vatengi vanofanira kusara vanoruzwa nekuda kwemitengo yakakwirira uye kugadzirwa kwezvinhu zvishoma']",D,high_school_microeconomics,"[TextBlock(text='B) mitengo yemisika ine makambani mashoma vaneismba inota kuti pave nekugadzirwa zvinhu zvakanaka asi zvisingazoiti kuti kugoveranwa kwezvinhu munzvimbo kunake', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chimwe chikonzero chinoita kuti hurumende isakurudzire nekugadzirisa mafambire emusika une kambani imwe ine masimba, ndechekuti\n A)vanhu vanogadzira zvinhu vakawanda kudarika vanodiwa vanoruzwa  asi vatengi vakawandisa kudarika vanodiwa vachiwanikwa B)mitengo yemisika ine makambani mashoma vaneismba  inota kuti pave nekugadzirwa zvinhu zvakanaka asi zvisingazoiti  kuti kugoveranwa  kwezvinhu munzvimbo kunake C)makambani ane vanhu vashoma vanesimba haanyanyoita tsvakurudzo nekukura zvakanyanya  D)vatengi vanofanira kusara vanoruzwa nekuda kwemitengo yakakwirira uye kugadzirwa kwezvinhu zvishoma'}]}]",B,0
Ndechipi pane zvinotevera chiri chechokwadi pamusika wakaenzanirana pamusika yakanyatsonaka yechitengeswa X,"['kushaikwa kwechitengeswa X kunoitika', 'huwandu hwezvinodikwa  hunoenderana  nehuwandu hwekugadzirwa kwechitengeswa X', 'Chitengeswa X chinowandisa kudarika zvinodiwa', 'hurumende inogadzirisa huwandu wechitengeswa X chinobudiswa pamutengo wemusika']",B,high_school_microeconomics,"[TextBlock(text='B) huwandu hwezvinodikwa hunoenderana nehuwandu hwekugadzirwa kwechitengeswa X', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi pane zvinotevera chiri chechokwadi pamusika wakaenzanirana pamusika yakanyatsonaka yechitengeswa X\n A)kushaikwa kwechitengeswa X kunoitika B)huwandu hwezvinodikwa  hunoenderana  nehuwandu hwekugadzirwa kwechitengeswa X C)Chitengeswa X chinowandisa kudarika zvinodiwa D)hurumende inogadzirisa huwandu wechitengeswa X chinobudiswa pamutengo wemusika'}]}]",B,1
"Kana mutengo wemapear ukakwira, tinotarisira zvinotevera:","['Huwandu hwemapear anodikwa hunokwira', 'Huwandu hwemapear anounzwa hunodzikira', 'Huwandu hwemapear anodikwa hunodzikira', 'Kudiwa kwemapear kunodzikira']",C,high_school_microeconomics,"[TextBlock(text='C) Huwandu hwemapear anodikwa hunodzikira', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana mutengo wemapear ukakwira, tinotarisira zvinotevera:\n A)Huwandu hwemapear anodikwa hunokwira B)Huwandu hwemapear anounzwa hunodzikira C)Huwandu hwemapear anodikwa hunodzikira D)Kudiwa kwemapear kunodzikira'}]}]",C,1
Kana kudiwa kwemazambiringa kukawedzera pamwe chete nekuwedzera kwekuvapo kwemazambiringa tinoti,"['kuenderana kwekuwanda kwemazambiringa nekudiwa kwawo kunokwira asi kuchinja kwemutengo hakunyatsozikanwa ', 'kuenderana kwekuwanda kwemazambirnga nekudiwa kwawo kunodzikiraasi kuchinja kwemutengo hakunyatsozikanwa ', 'kuenderana kwekuwanda kwemazambiringa nekudiwa kwawo kunokwira uye mutengo unokwira', 'kuenderana kwekuwanda kwemazambiringa nekudiwa kwawo kunodzikira asi kuchinja uye mutengo unodzikira ']",A,high_school_microeconomics,"[TextBlock(text='A) kuenderana kwekuwanda kwemazambiringa nekudiwa kwawo kunokwira asi kuchinja kwemutengo hakunyatsozikanwa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana kudiwa kwemazambiringa kukawedzera pamwe chete nekuwedzera kwekuvapo kwemazambiringa tinoti\n A)kuenderana kwekuwanda kwemazambiringa nekudiwa kwawo kunokwira asi kuchinja kwemutengo hakunyatsozikanwa  B)kuenderana kwekuwanda kwemazambirnga nekudiwa kwawo kunodzikiraasi kuchinja kwemutengo hakunyatsozikanwa  C)kuenderana kwekuwanda kwemazambiringa nekudiwa kwawo kunokwira uye mutengo unokwira D)kuenderana kwekuwanda kwemazambiringa nekudiwa kwawo kunodzikira asi kuchinja uye mutengo unodzikira '}]}]",A,1
Kana hurumende ichishuvira kugadzirira musika wangoita kambani imwe ine simba kuitira kuti vabudise zvakanyatsogoveraniswa kunenge kuri kubudisa,"['panenge mutengo uchienderana nemutengo wezvinhu zvose nepakati nepakati', 'panenge mari yawedzera nekuwedzera kwekutengewa kwechinhu chimwe ichienderana nepakati pemutengo wezvinhu zvese  ', 'pamunoitwa mapurofiti akaringana', 'panenge mutengo wakaenzana nemutengo unowedzera kana kambani ichitenga chimwe chekuisa mubhizinesi ']",D,high_school_microeconomics,"[TextBlock(text='D) panenge mutengo wakaenzana nemutengo unowedzera kana kambani ichitenga chimwe chekuisa mubhizinesi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana hurumende ichishuvira kugadzirira musika wangoita kambani imwe ine simba kuitira kuti vabudise zvakanyatsogoveraniswa kunenge kuri kubudisa\n A)panenge mutengo uchienderana nemutengo wezvinhu zvose nepakati nepakati B)panenge mari yawedzera nekuwedzera kwekutengewa kwechinhu chimwe ichienderana nepakati pemutengo wezvinhu zvese   C)pamunoitwa mapurofiti akaringana D)panenge mutengo wakaenzana nemutengo unowedzera kana kambani ichitenga chimwe chekuisa mubhizinesi '}]}]",D,1
Kana mutengo usingatamu,"['isingatombotatamuki', 'inotatamuka', 'isingatatamuki', 'kutatamuka kwechinhu chimwe']",B,high_school_microeconomics,"[TextBlock(text='B) inotatamuka', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana mutengo usingatamu\n A)isingatombotatamuki B)inotatamuka C)isingatatamuki D)kutatamuka kwechinhu chimwe'}]}]",B,1
Ndechipi panenzira dzezvemitero dzinoevera chakagadzirirwa ku,"['kubhadhariswa kwemutero wakawanda kune avo vane mari kana ufumi hwakawanda', 'kubhadhariswa kwemutero wakafana pavanhu vose vanezvakawanda nevasina', 'kubhadhariswa nezvikamu muzana kwemutero kuvanhu vose', 'kubhadhariswa kemutero kuzvinhu zvakasarudzwa']",A,high_school_microeconomics,"[TextBlock(text='A) kubhadhariswa kwemutero wakawanda kune avo vane mari kana ufumi hwakawanda', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi panenzira dzezvemitero dzinoevera chakagadzirirwa ku\n A)kubhadhariswa kwemutero wakawanda kune avo vane mari kana ufumi hwakawanda B)kubhadhariswa kwemutero wakafana pavanhu vose vanezvakawanda nevasina C)kubhadhariswa nezvikamu muzana kwemutero kuvanhu vose D)kubhadhariswa kemutero kuzvinhu zvakasarudzwa'}]}]",A,1
Ndechipi pane zvinotevera chisiri muenzaniso wemitengo inosiyaniswa,"['Brent anoshanda usiku  saka anotenga chingwa na 7am pane 7pm.', 'Bob naNancy vese vanowana kuponi  ronobvisa $1 mutsamba dzavo, asi Bob anotora  dhora asi Nancy haatori.', 'Katie anotenga maCoke 12 e$3 uye Josh anotenga koku imwe panguva imwe yedhora', 'Velma anoda kuenda kumuvhi nemutengo wemasikati wakadzikira, uye Rosemary anoda kubhadhara yakawanda yemutambo yemanheru']",A,high_school_microeconomics,"[TextBlock(text='A) Brent anoshanda usiku saka anotenga chingwa na 7am pane 7pm.\n\nThis is the correct answer because it shows time-based preference rather than price discrimination. Price discrimination occurs when the same product is sold at different prices to different customers based on their willingness or ability to pay. The other options show clear examples of price discrimination:\n\nB & C) Show different prices through coupons\nD) Shows quantity-based price discrimination\n\nOption A is simply about when someone chooses to make a purchase based on their schedule, not price discrimination.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi pane zvinotevera chisiri muenzaniso wemitengo inosiyaniswa\n A)Brent anoshanda usiku  saka anotenga chingwa na 7am pane 7pm. B)Bob naNancy vese vanowana kuponi  ronobvisa $1 mutsamba dzavo C)asi Bob anotora  dhora asi Nancy haatori. D)Katie anotenga maCoke 12 e$3 uye Josh anotenga koku imwe panguva imwe yedhora'}]}]",A,1
"Paine shandiswa kwemari kune vanhu vari kunze kwemusika , ndechipi chinogadzira kushandiwa ","['Kuwedzerwa kwemari nehurumende', 'Mutero wehurumende', 'Mutengo wakakura ', 'Chinobudiswa chemhando yepazasi']",A,high_school_microeconomics,"[TextBlock(text='A) Kuwedzerwa kwemari nehurumende', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Paine shandiswa kwemari kune vanhu vari kunze kwemusika , ndechipi chinogadzira kushandiwa \n A)Kuwedzerwa kwemari nehurumende B)Mutero wehurumende C)Mutengo wakakura  D)Chinobudiswa chemhando yepazasi'}]}]",A,1
"Musika wemajean uri kuenderana, uye mutengo wema tirauzi epolyester, anogona kutsiva unokwira.  Mumusika wemajean","['kugadzirwa kunodzikira, zvichiwedzera mutengo nekudzikisa huwandu', 'kugadzirwa kunodzikira,zvichiwedzera mutengo nekuwedzera huwandu', 'kudiwa kunodzikira, zvichiwedzera mutengo uye kudzikisa huwandu', 'kudiwa kunokwira, zvichiwedzera mutengo uye kudzikisa huwandu']",D,high_school_microeconomics,"[TextBlock(text='B) zvichiwedzera mutengo nekudzikisa huwandu\n\nThis is correct because when the price of a substitute good (polyester trousers) increases, according to the law of demand and supply:\n1. Consumers will shift their demand to jeans (substitute good)\n2. This increased demand for jeans will lead to higher prices\n3. The higher prices will result in reduced quantity demanded of jeans', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Musika wemajean uri kuenderana, uye mutengo wema tirauzi epolyester, anogona kutsiva unokwira.  Mumusika wemajean\n A)kugadzirwa kunodzikira B)zvichiwedzera mutengo nekudzikisa huwandu C)kugadzirwa kunodzikira D)zvichiwedzera mutengo nekuwedzera huwandu'}]}]",B,0
"Mutengi anofunga, ari kudya macookie erudzi rweGirl Scout anoregedza kudya kana","['zvaanowana zvese zvaenderana  nemutengo wekudya macookie', ' zvaari kuwana paanowedzera kudya mamwe macookie zvichienderana nemutengo panowedzerwa chimwe chinhu pakugadzira rimwe cookie', 'mutengo wekudya macookie paanowedzerwa kutenga chimwe chekushandisa pakubika uchiwedzerwa', 'zvaari kuwana paanowedzera kudya mamwe macookie zvichidzikiswa']",B,high_school_microeconomics,"[TextBlock(text='B) zvaari kuwana paanowedzera kudya mamwe macookie zvichienderana nemutengo panowedzerwa chimwe chinhu pakugadzira rimwe cookie\n\nThis is the correct answer because it describes the law of diminishing marginal utility, which states that as a person consumes more of a good (in this case, Girl Scout cookies), the additional satisfaction (marginal utility) they get from each additional unit decreases, while considering the marginal cost of producing each additional cookie.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mutengi anofunga, ari kudya macookie erudzi rweGirl Scout anoregedza kudya kana\n A)zvaanowana zvese zvaenderana  nemutengo wekudya macookie B) zvaari kuwana paanowedzera kudya mamwe macookie zvichienderana nemutengo panowedzerwa chimwe chinhu pakugadzira rimwe cookie C)mutengo wekudya macookie paanowedzerwa kutenga chimwe chekushandisa pakubika uchiwedzerwa D)zvaari kuwana paanowedzera kudya mamwe macookie zvichidzikiswa'}]}]",B,1
"Ndezvipi panezvinotevera zvinoratidzira chikonzero price (P) uchienderana ne marginal revenue (MR) pamakwikwi akanyatsoenderana, uye chikonzero price (P) uri mukuru pane marginal revenue pasi pemusika une munhu mumwe ane simba kana kuti makwikwi asina kuenderana. 1. MR = P = kudikwa kwezvinhu pamutaro wakachinjika pamakwikwi akaenderana. II. P MR iri mitaro inodzikira kureva makwikwi asina kuenzaniranaa. III. kudiwa nemutengo zvinomirirwa ne mutaro wakamira kuratidza makwikwi asina kuenderana","['I, II, na III.', 'I na II', 'I chete', 'I na III.']",B,high_school_microeconomics,"[TextBlock(text='A) I\n\nThe correct answer is A) I. This is because in a perfectly competitive market, price (P) equals marginal revenue (MR) due to the horizontal demand curve. The firm is a price taker and can sell any quantity at the market price, making P = MR. The other statements about downward sloping demand curves and inelastic demand are not correct explanations for the relationship between P and MR.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndezvipi panezvinotevera zvinoratidzira chikonzero price (P) uchienderana ne marginal revenue (MR) pamakwikwi akanyatsoenderana, uye chikonzero price (P) uri mukuru pane marginal revenue pasi pemusika une munhu mumwe ane simba kana kuti makwikwi asina kuenderana. 1. MR = P = kudikwa kwezvinhu pamutaro wakachinjika pamakwikwi akaenderana. II. P MR iri mitaro inodzikira kureva makwikwi asina kuenzaniranaa. III. kudiwa nemutengo zvinomirirwa ne mutaro wakamira kuratidza makwikwi asina kuenderana\n A)I B)II C)na III. D)I na II'}]}]",A,0
"kana chinhu chikaiswa mutero, mutoro wemutero unoenda kunyanya panemutengi kana","['kudiwa kusingatatamuki nekugadzira kusingatatamuki', 'kudiwa kusingatatamuki uye kugadzira kuchitatamuka', 'kudiwa chitatamuka uye kugadzirwa kusingatatamuki', 'kudiwa kuchitatamuka uye kugadzirwa kuchitatamuka']",B,high_school_microeconomics,"[TextBlock(text='B) kudiwa kusingatatamuki uye kugadzira kuchitatamuka', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'kana chinhu chikaiswa mutero, mutoro wemutero unoenda kunyanya panemutengi kana\n A)kudiwa kusingatatamuki nekugadzira kusingatatamuki B)kudiwa kusingatatamuki uye kugadzira kuchitatamuka C)kudiwa chitatamuka uye kugadzirwa kusingatatamuki D)kudiwa kuchitatamuka uye kugadzirwa kuchitatamuka'}]}]",B,1
Raini remutengo wepakati nepakati wezvinobuda kana kambani yaisa zvekushandisa zvakawanda mubhizinesi ,"['rinogara iri pasi pepakati nepakati peraini remutengo mukambani iri kushandisa zvishoma kugadzira zvinhu ', 'rinogara iri pamusoro pepakati nepakati  peraini remutengo mukambani iri kushandisa zvishoma kugadzira zvinhu ', 'rinogara richisangana neraini remutengo unowedzera nekuda kwekuwedzera kutengwa kwechimwe chinhu mukambani iri kushandisa zvishoma kugadzira zvinhu  pamutengo uri pazasi nepakati nepakati', 'uri pazasi pemutengo wepakati nepakati  muukambani iri kushandisa zvishoma kugadzira zvinhu kunze kwepanzvimbo imwe']",D,high_school_microeconomics,"[TextBlock(text='B) rinogara iri pamusoro pepakati nepakati peraini remutengo mukambani iri kushandisa zvishoma kugadzira zvinhu', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Raini remutengo wepakati nepakati wezvinobuda kana kambani yaisa zvekushandisa zvakawanda mubhizinesi \n A)rinogara iri pasi pepakati nepakati peraini remutengo mukambani iri kushandisa zvishoma kugadzira zvinhu  B)rinogara iri pamusoro pepakati nepakati  peraini remutengo mukambani iri kushandisa zvishoma kugadzira zvinhu  C)rinogara richisangana neraini remutengo unowedzera nekuda kwekuwedzera kutengwa kwechimwe chinhu mukambani iri kushandisa zvishoma kugadzira zvinhu  pamutengo uri pazasi nepakati nepakati D)uri pazasi pemutengo wepakati nepakati  muukambani iri kushandisa zvishoma kugadzira zvinhu kunze kwepanzvimbo imwe'}]}]",B,0
Ndechipi panezvinotevera chisiri muitiro wemiraini yekudiwa  inowira panzvimbo imwe?,"['Muraini yemitengo inowedzera kambani ichitenga zvimwe zvinhu zvekuisa mukambani  pamusoro pazvo panozoti MR=MC', 'P < MC.', 'kudyidzana kwevari kukwikwidzana', 'kuisa mutengo kumitaro yekudiwa inowira panzvimbo imwe ']",B,high_school_microeconomics,"[TextBlock(text='A) Muraini yemitengo inowedzera kambani ichitenga zvimwe zvinhu zvekuisa mukambani pamusoro pazvo panozoti MR=MC\n\nThis is the correct answer because it describes a different economic concept (marginal revenue equals marginal cost) rather than characteristics of perfect competition. The other options correctly describe perfect competition behaviors: price below marginal cost, collusion among competitors, and price discrimination are all characteristics associated with perfect competition markets.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi panezvinotevera chisiri muitiro wemiraini yekudiwa  inowira panzvimbo imwe?\n A)Muraini yemitengo inowedzera kambani ichitenga zvimwe zvinhu zvekuisa mukambani  pamusoro pazvo panozoti MR=MC B)P < MC. C)kudyidzana kwevari kukwikwidzana D)kuisa mutengo kumitaro yekudiwa inowira panzvimbo imwe '}]}]",A,0
Economics chidzidzo chemagariro evanhu chino,"['simbirira pane zvemari', 'simbirira pane zvemashandisirwo ezvinhu.', 'chinoshandisa kunyanya nzira dzesainzi pakuongorora', 'simbirira pane zvekuwedzera zvakanyanya  panezve kugara kwakanaka kwemweya']",B,high_school_microeconomics,"[TextBlock(text='B) simbirira pane zvemashandisirwo ezvinhu.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Economics chidzidzo chemagariro evanhu chino\n A)simbirira pane zvemari B)simbirira pane zvemashandisirwo ezvinhu. C)chinoshandisa kunyanya nzira dzesainzi pakuongorora D)simbirira pane zvekuwedzera zvakanyanya  panezve kugara kwakanaka kwemweya'}]}]",B,1
