question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Nnọrọ onwe adịghị arụ ọrụ nke ọma karịa onye asọmpi zuru oke n'ihi na,"['otu onye nnọrọ onwe na-emepụta ihe mmepụta ma na-ere maka ọnụ ahịa dị elu', 'otu onye nnọrọ onwe na-emepụta ihe mmepụta obere mmepụta ma na-ere maka ọnụ ahịa dị elu', ""otu onye nnọrọ onw naanị ya nwere ike irite uru na obere oge mana ọ bụghị n'oge di anya"", ""onye na-asọmpi zuru oke na-agbaji ọbụna n'oge na-adịghị anya ma ndị nnnọrọ onwe adịghị""]",B,high_school_microeconomics,"[TextBlock(text=""C) otu onye nnọrọ onw naanị ya nwere ike irite uru na obere oge mana ọ bụghị n'oge di anya"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nnọrọ onwe adịghị arụ ọrụ nke ọma karịa onye asọmpi zuru oke n'ihi na\n A)otu onye nnọrọ onwe na-emepụta ihe mmepụta ma na-ere maka ọnụ ahịa dị elu B)otu onye nnọrọ onwe na-emepụta ihe mmepụta obere mmepụta ma na-ere maka ọnụ ahịa dị elu C)otu onye nnọrọ onw naanị ya nwere ike irite uru na obere oge mana ọ bụghị n'oge di anya D)onye na-asọmpi zuru oke na-agbaji ọbụna n'oge na-adịghị anya ma ndị nnnọrọ onwe adịghị""}]}]",,0
"Na nhazi nke asọmpi ahịa, kedụ n'ime ihe ndị a nke na-akọwaghị ka esi ekenye ihe onwunwe?","['Ngosipụta ọnụ ahịa na-eduzi ndị na-emepụta ihe, mgbe, otu, na ndị ha ga-emepụta ngwaahịa na ọrụ.', 'ikike ọchịchị na-arụsi ọrụ ike na ntụziaka nke mmepụta.', ""Mgbanwe ahịa nke afọ ofufo n'etiti ndị na-azụ ahịa na ndị na-ere ahịa."", 'Nkesa ego na ngwongwo sitere na ntinye aka ma ọ bụ nrụpụta.']",B,high_school_microeconomics,"[TextBlock(text='A) Ngosipụta ọnụ ahịa na-eduzi ndị na-emepụta ihe', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Na nhazi nke asọmpi ahịa, kedụ n'ime ihe ndị a nke na-akọwaghị ka esi ekenye ihe onwunwe?\n A)Ngosipụta ọnụ ahịa na-eduzi ndị na-emepụta ihe B)mgbe C)otu D)na ndị ha ga-emepụta ngwaahịa na ọrụ.""}]}]",A,0
Mmepụta ekwe oke ókè ga-abu ogologo ahịrị mgbe,"['a na-enweta arụmọrụ di ukwuu', 'ngwongwo ndị dị na anyụike bụ ihe nnọchi anya zuru oke na oriri', 'a na-abawanye uru', 'akụrụngwa na-abụghị ọpụrụ iche']",D,high_school_microeconomics,"[TextBlock(text='A) a na-enweta arụmọrụ di ukwuu', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mmepụta ekwe oke ókè ga-abu ogologo ahịrị mgbe\n A)a na-enweta arụmọrụ di ukwuu B)ngwongwo ndị dị na anyụike bụ ihe nnọchi anya zuru oke na oriri C)a na-abawanye uru D)akụrụngwa na-abụghị ọpụrụ iche'}]}]",A,0
Kedu nke ziri ezi n'ime nkwuputa ndị a?,"['Uru akụ na ụba = Uru Akaụntụ.', 'Mmefu akụ na ụba = Mmefu doro anya agbakwunyere Mmefu edoghi anya. ', 'Mmefu akụ na ụba = Mmefu doro anya wepụ Mmefu edoghi anya.', 'Ohere mmefu = Uru akụ na ụba.']",B,high_school_microeconomics,"[TextBlock(text='B) Mmefu akụ na ụba = Mmefu doro anya agbakwunyere Mmefu edoghi anya.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu nke ziri ezi n'ime nkwuputa ndị a?\n A)Uru akụ na ụba = Uru Akaụntụ. B)Mmefu akụ na ụba = Mmefu doro anya agbakwunyere Mmefu edoghi anya.  C)Mmefu akụ na ụba = Mmefu doro anya wepụ Mmefu edoghi anya. D)Ohere mmefu = Uru akụ na ụba.""}]}]",B,1
"Ọ bụrụ n'ọnụahịa nke otu ọrụ, otu ụzọ mgbanwe akụ, arịgoo, kedu otu n'ime ihe ndị a ọ ga-akpata?","['Mgbanwe na nrigo nke AFC.', 'Mgbanwe na nrigo nke MPL.', 'Mgbanwe na nrida nke ATC.', 'Mgbanwe na nrigo nke MC.']",D,high_school_microeconomics,"[TextBlock(text=""A) Mgbanwe na nrigo nke AFC (Average Fixed Cost)\n\nMgbe ọnụahịa nke otu ọrụ arịgoo, ọ na-emetụta AFC n'ihi na fixed costs ga-ekewa site na ọnụọgụ ndị ọrụ dị ukwuu, nke na-ebute mgbanwe na nrigo nke AFC."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọ bụrụ n'ọnụahịa nke otu ọrụ, otu ụzọ mgbanwe akụ, arịgoo, kedu otu n'ime ihe ndị a ọ ga-akpata?\n A)Mgbanwe na nrigo nke AFC. B)Mgbanwe na nrigo nke MPL. C)Mgbanwe na nrida nke ATC. D)Mgbanwe na nrigo nke MC.""}]}]",,0
"Ọ bụrụ na ụgwọ ọrụ a akwụrụ na ngalaba ọrụ niile bụ $4.50, nkeji ọrụ ole ka a na-goro?","['1', '2', '3', '4']",B,high_school_microeconomics,"[TextBlock(text='A) 1\n\nThe correct answer is 1. When discussing wage rates in labor markets, if a uniform wage of $4.50 is paid across all sectors, this typically refers to the wage per hour or per unit of labor time, which is 1 hour.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọ bụrụ na ụgwọ ọrụ a akwụrụ na ngalaba ọrụ niile bụ $4.50, nkeji ọrụ ole ka a na-goro?\n A)1 B)2 C)3 D)4'}]}]",A,0
"Ọ bụrụ na a na-adụ ndị na-azụ ahịa ọdụ na achịcha multigrained ga-ebelata nke ukwuu ohere nke ọrịa kansa, kedu n'ime ihe ndị a ga-eme n'ahịa maka  achịcha multigrained ?","[""Usoro ihe a na-achọ ga-atụgharị gaa n'aka ekpe, na-ebelata ọnụ ahịa achịcha multigrained."", ""Usoro okirikiri ga-atụgharị gaa n'aka ekpe, na-abawanye ọnụahịa achịcha multigrained."", ""Usoro a na-achọsi ike ga-agbanwe gaa n'aka nri, na-abawanye ọnụ ahịa achịcha multigrained ."", ""Usoro ọkọnọ ga-atụgharị gaa n'aka nri, na-ebelata ọnụ ahịa  achịcha multigrained.""]",C,high_school_microeconomics,"[TextBlock(text=""A) Usoro ihe a na-achọ ga-atụgharị gaa n'aka ekpe\n\nNke a bụ azịza ziri ezi n'ihi na:\n- Mgbe ndị ahịa nụrụ na achịcha multigrained nwere ike igbochi ọrịa kansa, ha ga-achọ ịzụta ya karịa\n- Nke a ga-eme ka ndị mmadụ chọọ ya karịa, na-atụgharị usoro ihe a na-achọ gaa n'aka ekpe\n- Mgbanwe a na-egosi na ndị ahịa ga-achọ ịzụta ọtụtụ achịcha multigrained n'ọnụ ahịa ọ bụla"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọ bụrụ na a na-adụ ndị na-azụ ahịa ọdụ na achịcha multigrained ga-ebelata nke ukwuu ohere nke ọrịa kansa, kedu n'ime ihe ndị a ga-eme n'ahịa maka  achịcha multigrained ?\n A)Usoro ihe a na-achọ ga-atụgharị gaa n'aka ekpe B)na-ebelata ọnụ ahịa achịcha multigrained. C)Usoro okirikiri ga-atụgharị gaa n'aka ekpe D)na-abawanye ọnụahịa achịcha multigrained.""}]}]",,0
Ọdịdị ahịa nke asọmpi zuru oke na asọmpi monopolistic kee n'ime njirimara ndị a?,"[""Mfe mbanye na ọpụpụ n'ogologo oge"", 'Ngwaahịa ndị yiri onwe ha', 'Ọchịchọ na-agbanwe nke ọma maka ngwaahịa ụlọ ọrụ ahụ', 'Ogologo uru bara uru']",A,high_school_microeconomics,"[TextBlock(text=""A) Mfe mbanye na ọpụpụ n'ogologo oge"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọdịdị ahịa nke asọmpi zuru oke na asọmpi monopolistic kee n'ime njirimara ndị a?\n A)Mfe mbanye na ọpụpụ n'ogologo oge B)Ngwaahịa ndị yiri onwe ha C)Ọchịchọ na-agbanwe nke ọma maka ngwaahịa ụlọ ọrụ ahụ D)Ogologo uru bara uru""}]}]",,0
"Mgbe mpụ na-adịghị mma dị dị ka nzipụta nke mmepụta ihe dị mma, enwere ike nweta oke mmepụta nke ọha mmadụ site na.","[""ikeketeke n'ahịa n'efu"", 'na-etinye oke na ọnụọgụ nke enwere ike ịmepụta', 'ndị gọmentị ịzụrụ ngwa ahịa', 'ịtọ opekempe na ọnụọgụ enwere ike imepụta']",B,high_school_microeconomics,"[TextBlock(text='B) na-etinye oke na ọnụọgụ nke enwere ike ịmepụta', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mgbe mpụ na-adịghị mma dị dị ka nzipụta nke mmepụta ihe dị mma, enwere ike nweta oke mmepụta nke ọha mmadụ site na.\n A)ikeketeke n'ahịa n'efu B)na-etinye oke na ọnụọgụ nke enwere ike ịmepụta C)ndị gọmentị ịzụrụ ngwa ahịa D)ịtọ opekempe na ọnụọgụ enwere ike imepụta""}]}]",B,1
"Jason na-ehicha ọdọ mmiri n'ahịa mpaghara nwere asọmpi zuru oke.  Onye na-enweta uru maximizer, ọ nwere ike ịkwụ ụgwọ $10 kwa ọdọ mmiri iji hichaa ọdọ mmiri 9 kwa ụbọchị, na-ebute ọnụ ahịa agbanwe agbanwe nke $ 80 yana ngụkọta akwụ ụgwọ nke $20.  Kedu nke bụ eziokwu?","[""Jason kwesịrị imechi n'oge dị mkpirikpi, yana ntufu akụ na ụba nke $20."", ""Jason kwesịrị ikpọchi n'oge adịghị anya,na ntufu akụ na ụba nke $10."", 'Jason kwesịrị ihicha ọdọ mmiri 9 kwa ụbọchị, yana ntufu akụ na ụba nke $20.', 'Jason kwesịrị ịhicha ọdọ mmiri 9 kwa ụbọchị, yana ntufu akụ na ụba nke $10.']",D,high_school_microeconomics,"[TextBlock(text=""A) Jason kwesịrị imechi n'oge dị mkpirikpi"", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jason na-ehicha ọdọ mmiri n'ahịa mpaghara nwere asọmpi zuru oke.  Onye na-enweta uru maximizer, ọ nwere ike ịkwụ ụgwọ $10 kwa ọdọ mmiri iji hichaa ọdọ mmiri 9 kwa ụbọchị, na-ebute ọnụ ahịa agbanwe agbanwe nke $ 80 yana ngụkọta akwụ ụgwọ nke $20.  Kedu nke bụ eziokwu?\n A)Jason kwesịrị imechi n'oge dị mkpirikpi B)yana ntufu akụ na ụba nke $20. C)Jason kwesịrị ikpọchi n'oge adịghị anya D)na ntufu akụ na ụba nke $10.""}]}]",,0
Ahịa asọmpi na-enye nzipụta okachaibe maka ọha mmadụ n'ihi na,"['A na-ebelata njupụta nke ndị na-azụ ahịa, ebe a na-abawanye ụbara nke ndị na-emepụta ihe.', 'a na-ebuli ngụkọta ọdịmma.', 'A na-ebelata nhụta nke ndị na-emepụta ihe, ebe a na-ebuli njupụta nke ndị na-azụ ahịa.', ""A na-ebuli ihe dị iche n'etiti ndị na-azụ ahịa na ndị na-emepụta ihe.""]",B,high_school_microeconomics,"[TextBlock(text='C) a na-ebuli ngụkọta ọdịmma.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ahịa asọmpi na-enye nzipụta okachaibe maka ọha mmadụ n'ihi na\n A)A na-ebelata njupụta nke ndị na-azụ ahịa B)ebe a na-abawanye ụbara nke ndị na-emepụta ihe. C)a na-ebuli ngụkọta ọdịmma. D)A na-ebelata nhụta nke ndị na-emepụta ihe""}]}]",C,0
A gwara gị na ngbanwe ego maka DVD bụ + 1.5.  Nke a pụtara na,"['mmụba pesenti 10 nke ego na-akpata na-emepụta mmụba pesenti 15 na oriri DVD.  DVD bụ ngwaahịa mkpori ndụ.', 'Mmụba pesenti 10 na ego a na-enweta na-arụpụta mmụba pesenti 15 na oriri DVD. DVD bụ ihe dị ala nke ọma.', 'mmụba pesent 10 nke ego na-akpata na-emepụta mbelata pesent 15 na oriri DVD.  DVD bụ ihe kacha mma.', 'mmụba pesent 10 na ọnụ ahịa DVD na-emepụta mbelata pesent 15 na oriri DVD.  DVD bụ ihe na-agbanwe ọnụahịa dị mma.']",A,high_school_microeconomics,"[TextBlock(text='D) mmụba pesent 10 na ọnụ ahịa DVD na-emepụta mbelata pesent 15 na oriri DVD. DVD bụ ihe na-agbanwe ọnụahịa dị mma.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'A gwara gị na ngbanwe ego maka DVD bụ + 1.5.  Nke a pụtara na\n A)mmụba pesenti 10 nke ego na-akpata na-emepụta mmụba pesenti 15 na oriri DVD.  DVD bụ ngwaahịa mkpori ndụ. B)Mmụba pesenti 10 na ego a na-enweta na-arụpụta mmụba pesenti 15 na oriri DVD. DVD bụ ihe dị ala nke ọma. C)mmụba pesent 10 nke ego na-akpata na-emepụta mbelata pesent 15 na oriri DVD.  DVD bụ ihe kacha mma. D)mmụba pesent 10 na ọnụ ahịa DVD na-emepụta mbelata pesent 15 na oriri DVD.  DVD bụ ihe na-agbanwe ọnụahịa dị mma.'}]}]",D,0
"Ọ bụrụ n' ọnụahịa nke ngwaahịa ebe ndochi anya ọnụahịa ngwaahịa fọdụrụ mgbe nịịle na ndị na- azụ ngwaahịa na- egote ngwaahịa a karịa, nkea ka a na- akpọ","['mmetụta ego na-abata.', 'mmetụta ndochi anya.', 'okere mmetụta', 'nkesa mmetụta.']",B,high_school_microeconomics,"[TextBlock(text='B) mmetụta ndochi anya', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọ bụrụ n' ọnụahịa nke ngwaahịa ebe ndochi anya ọnụahịa ngwaahịa fọdụrụ mgbe nịịle na ndị na- azụ ngwaahịa na- egote ngwaahịa a karịa, nkea ka a na- akpọ\n A)mmetụta ego na-abata. B)mmetụta ndochi anya. C)okere mmetụta D)nkesa mmetụta.""}]}]",B,1
Kedu n'ime ihe ndị a bụ ọmụmaatụ nke ego mbufe?,"['Ego onye egwuregwu bọọlụ nkata amaara ama nwetara nde $40 .', 'ego ezumike nka ọrụ nchekwa ọha.', 'Ụgwọ ọdịmma sitere na ndị ọrụ na-elekọta mmadụ.', ""Onye na-akwụ ụgwọ n'ụlọ oriri na ọṅụṅụ na-anata otu $8 kwa awa nke ndị na-akwụ ụgwọ ego ndị ọzọ na-enweta.""]",D,high_school_microeconomics,"[TextBlock(text=""B) ego ezumike nka ọrụ nchekwa ọha\n\nNke a bụ azịza ziri ezi n'ihi na ego ezumike nka ọrụ nchekwa ọha bụ ọmụmaatụ doro anya nke ego mbufe. Ọ bụ usoro ebe gọọmentị na-ebufe ego site n'otu otu ndị mmadụ ma ọ bụ otu gaa n'ọzọ, na-ewepụta ego site n'ụtụ isi wee nye ndị ọzọ dị ka ego ezumike."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ihe ndị a bụ ọmụmaatụ nke ego mbufe?\n A)Ego onye egwuregwu bọọlụ nkata amaara ama nwetara nde $40 . B)ego ezumike nka ọrụ nchekwa ọha. C)Ụgwọ ọdịmma sitere na ndị ọrụ na-elekọta mmadụ. D)Onye na-akwụ ụgwọ n'ụlọ oriri na ọṅụṅụ na-anata otu $8 kwa awa nke ndị na-akwụ ụgwọ ego ndị ọzọ na-enweta.""}]}]",,0
"Obere mgbanwe ọchịchọ atụmatụ ọnụahịa azụmahịa maka ngwaahịa ga-abụ 3. Ka e bulie nchịkọta ụtụ, ndị nwe ya ga","['ewetulata ọnụahịa dịka ọchịchọ si agbanwe agbanwe.', 'ewetulata ọnụahịa dịka ọchịchọ si kwụrụ otu ebe.', 'nrigo ọnụahịa dịka ọchịchọ si agbanwe agbanwe.', 'nrigo ọnụahịa dịka ọchịchọ si kwụrụ otu ebe.']",A,high_school_microeconomics,"[TextBlock(text='A) ewetulata ọnụahịa dịka ọchịchọ si agbanwe agbanwe.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Obere mgbanwe ọchịchọ atụmatụ ọnụahịa azụmahịa maka ngwaahịa ga-abụ 3. Ka e bulie nchịkọta ụtụ, ndị nwe ya ga\n A)ewetulata ọnụahịa dịka ọchịchọ si agbanwe agbanwe. B)ewetulata ọnụahịa dịka ọchịchọ si kwụrụ otu ebe. C)nrigo ọnụahịa dịka ọchịchọ si agbanwe agbanwe. D)nrigo ọnụahịa dịka ọchịchọ si kwụrụ otu ebe.'}]}]",A,1
Ụzọ ahịa abụọ nnọrọ onwe na-ere dị mgbe,"['nnọrọ onwe otu onye ahia na-azụ ahịa otu onye naanị ya na-ere. ', 'otu onye naanị ya na-erere ụdị ndị ahịa abụọ dị iche iche', ""Otu onye naanị ya na-ere ihe na-azụ n'aka otu onye naanị na-azụ ihe"", 'otu onye ahia nnọrọ onwe  na-ere ngwaahịa abụọ dị iche iche']",A,high_school_microeconomics,"[TextBlock(text='D) otu onye ahia nnọrọ onwe  na-ere ngwaahịa abụọ dị iche iche', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ụzọ ahịa abụọ nnọrọ onwe na-ere dị mgbe\n A)nnọrọ onwe otu onye ahia na-azụ ahịa otu onye naanị ya na-ere.  B)otu onye naanị ya na-erere ụdị ndị ahịa abụọ dị iche iche C)Otu onye naanị ya na-ere ihe na-azụ n'aka otu onye naanị na-azụ ihe D)otu onye ahia nnọrọ onwe  na-ere ngwaahịa abụọ dị iche iche""}]}]",D,0
"Ọ bụrụ na ụlọ ọrụ na-abanye n'ụlọ ọrụ na-asọmpi monopolistic, anyị ga-atụ anya","[""ọchịchọ maka ụlọ ọrụ ndị dị adị ka ọ gaa n'aka nri."", 'ọnụ ahịa ahịa nke ngwaahịa na-abawanye.', 'ọchịchọ nke ụlọ ọrụ ndị dị adị ka ha na-adịwanye ike.', ""ọchịchọ maka ụlọ ọrụ ndị dị adị ka ọ gaa n'aka ekpe.""]",D,high_school_microeconomics,"[TextBlock(text=""D) ọchịchọ maka ụlọ ọrụ ndị dị adị ka ọ gaa n'aka ekpe."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọ bụrụ na ụlọ ọrụ na-abanye n'ụlọ ọrụ na-asọmpi monopolistic, anyị ga-atụ anya\n A)ọchịchọ maka ụlọ ọrụ ndị dị adị ka ọ gaa n'aka nri. B)ọnụ ahịa ahịa nke ngwaahịa na-abawanye. C)ọchịchọ nke ụlọ ọrụ ndị dị adị ka ha na-adịwanye ike. D)ọchịchọ maka ụlọ ọrụ ndị dị adị ka ọ gaa n'aka ekpe.""}]}]",,0
Iwu nke Diminishing Marginal Returns kpatara ,"['AVC nke na-ebu ụzọ arigo, mana emechaa daa, ka mmepụta na-abawanye.', 'AFC nke na-ebu ụzọ arigo,mana emechaa daa, ka mmepụta na-abawanye.', 'MP nke na-ebu ụzọ adaa ,mana emechaa rigoo, ka mmepụta na-abawanye.', 'MC nke na-ebu ụzọ adaa ,mana emechaa rigoo, ka mmepụta na-abawanye.']",D,high_school_microeconomics,"[TextBlock(text='B) mana emechaa daa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iwu nke Diminishing Marginal Returns kpatara \n A)AVC nke na-ebu ụzọ arigo B)mana emechaa daa C)ka mmepụta na-abawanye. D)AFC nke na-ebu ụzọ arigo'}]}]",B,0
"Kedu n'ime ihe ndị a ga-akacha mma mejupụta nkọwa dị mkpirikpi nke akụnụba? ""Akụnaụba bụ ọmụmụ nke ...""","[""ọchịchọ maka ụlọ ọrụ ndị dị adị ka ọ gaa n'aka nri."", 'ka esi ekesa ego site na akụ na ụba.', 'ka ụlọ ọrụ na-ebuli oke ọnụ ahịa ngwaahịa ha.', 'otú e si ekenye ụkọ ihe onwunwe iji gboo ọchịchọ na-akparaghị ókè.']",D,high_school_microeconomics,"[TextBlock(text='D) otú e si ekenye ụkọ ihe onwunwe iji gboo ọchịchọ na-akparaghị ókè.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu n\'ime ihe ndị a ga-akacha mma mejupụta nkọwa dị mkpirikpi nke akụnụba? ""Akụnaụba bụ ọmụmụ nke ...""\n A)ọchịchọ maka ụlọ ọrụ ndị dị adị ka ọ gaa n\'aka nri. B)ka esi ekesa ego site na akụ na ụba. C)ka ụlọ ọrụ na-ebuli oke ọnụ ahịa ngwaahịa ha. D)otú e si ekenye ụkọ ihe onwunwe iji gboo ọchịchọ na-akparaghị ókè.'}]}]",D,1
"Na isi obodo edoziri na otu unit na 1, 2, 3 nkeji ọrụ agbakwunyere na nha nha n'eso ngalaba, mmepụta ihe na-abawanye site na 300 (ngalaba 1  nke ọrụ), ruo 350 (2 nkeji ọrụ) ruo 375 (3 nkeji ọrụ). Kedu n'ime ihe ndị a bụ nkọwa ziri ezi?","[""Nke a bụ nke n'ogologo oge ga-abawanye nloghachi na nha."", 'Nke a bụ ogologo oge na-ebelata nloghachi na nha.', 'Nke a bụ ogologo oge na-alaghachi mgbe niile na ọnụ ọgụgụ.', 'Nke a bụ nkenke ọsọ na-ebelata mmepụta oke.']",D,high_school_microeconomics,"[TextBlock(text=""B) Nke a bụ ogologo oge na-ebelata nloghachi na nha.\n\nNke a bụ azịza ziri ezi n'ihi na:\n- Site na data enyere, mgbe ọrụ na-abawanye, mmepụta na-abawanye ma na ọsọ na-ebelata\n- Na mbụ (1-2 nkeji ọrụ): +50 unit mmepụta\n- Na nke abụọ (2-3 nkeji ọrụ): +25 unit mmepụta\n- Nke a na-egosi na ọ bụ ezie na mmepụta na-aga n'ihu na-abawanye, ọsọ mbelata na-ebelata, nke bụ akara nke na-ebelata nloghachi na nha."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Na isi obodo edoziri na otu unit na 1, 2, 3 nkeji ọrụ agbakwunyere na nha nha n'eso ngalaba, mmepụta ihe na-abawanye site na 300 (ngalaba 1  nke ọrụ), ruo 350 (2 nkeji ọrụ) ruo 375 (3 nkeji ọrụ). Kedu n'ime ihe ndị a bụ nkọwa ziri ezi?\n A)Nke a bụ nke n'ogologo oge ga-abawanye nloghachi na nha. B)Nke a bụ ogologo oge na-ebelata nloghachi na nha. C)Nke a bụ ogologo oge na-alaghachi mgbe niile na ọnụ ọgụgụ. D)Nke a bụ nkenke ọsọ na-ebelata mmepụta oke.""}]}]",,0
Kedụ otu n'ime ndị a bụ ọkachaibe n'ọmụmatụ ngwaahịa ọha?,"['Mmụta igwe akpọmegwu nke onwe.', 'Ndị ọrụ mgbanyụ ọkụ afọ ofufo na mpaghara gị', ""Tiketi $1 maka nnabata n'ụlọ ngosi ihe nka"", 'Akpa nke ibe nduku']",B,high_school_microeconomics,"[TextBlock(text='B) Ndị ọrụ mgbanyụ ọkụ afọ ofufo na mpaghara gị', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedụ otu n'ime ndị a bụ ọkachaibe n'ọmụmatụ ngwaahịa ọha?\n A)Mmụta igwe akpọmegwu nke onwe. B)Ndị ọrụ mgbanyụ ọkụ afọ ofufo na mpaghara gị C)Tiketi $1 maka nnabata n'ụlọ ngosi ihe nka D)Akpa nke ibe nduku""}]}]",B,1
Kedu n'ime ihe ndị a bụ ihe atụ kacha mma maka ọdịmma ọha?,"['Njem na nke orthodontist', 'Otu nnọkọ na  salon tanning. ', 'Piza buru ibu ', ' Space Station mba ụwa']",D,high_school_microeconomics,"[TextBlock(text='D) Space Station mba ụwa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ihe ndị a bụ ihe atụ kacha mma maka ọdịmma ọha?\n A)Njem na nke orthodontist B)Otu nnọkọ na  salon tanning.  C)Piza buru ibu  D) Space Station mba ụwa""}]}]",D,1
"Mgbe njekọrịta mgbanwe ọchịchọ ọnụahịa adịghị mma, ngwaahịa ndị a na- ekwu maka ha nwekịrị ike","['nkịtị', 'enweghi isi', 'zuo ezu', 'dochie anya']",C,high_school_microeconomics,"[TextBlock(text='A) nkịtị', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mgbe njekọrịta mgbanwe ọchịchọ ọnụahịa adịghị mma, ngwaahịa ndị a na- ekwu maka ha nwekịrị ike\n A)nkịtị B)enweghi isi C)zuo ezu D)dochie anya'}]}]",A,0
Asọmpi ahịa ọrụ dị ugbu a na nha. Kedu n'ime ihe ndị a nwere ike ịbawanye ụgwọ ọrụ ahịa?,"['Ọtụtụ ụmụ akwụkwọ gụchara akwụkwọ na nka dị mkpa maka ahịa ọrụ a.', 'Ọchịchọ ngwaahịa nke a rụpụtara site na mbọ a kacha sie ike ', 'Ọnụ ahịa akụrụngwa mgbakwunye na-abawanye.', 'Ngalaba na-ahụ maka ọrụ na-ewepụ mkpa ọ dị ndị ọrụ ịgafe ule tupu ha enwee ike ịrụ ọrụ na ngalaba a.']",B,high_school_microeconomics,"[TextBlock(text='A) Ọtụtụ ụmụ akwụkwọ gụchara akwụkwọ na nka dị mkpa maka ahịa ọrụ a.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Asọmpi ahịa ọrụ dị ugbu a na nha. Kedu n'ime ihe ndị a nwere ike ịbawanye ụgwọ ọrụ ahịa?\n A)Ọtụtụ ụmụ akwụkwọ gụchara akwụkwọ na nka dị mkpa maka ahịa ọrụ a. B)Ọchịchọ ngwaahịa nke a rụpụtara site na mbọ a kacha sie ike  C)Ọnụ ahịa akụrụngwa mgbakwunye na-abawanye. D)Ngalaba na-ahụ maka ọrụ na-ewepụ mkpa ọ dị ndị ọrụ ịgafe ule tupu ha enwee ike ịrụ ọrụ na ngalaba a.""}]}]",A,0
Otu n' ime ebumnobi gọọmentị ji akụda ma na- emezi azụmahịa nnọrọnwe bụ na,"['njupụta nke ndị mmepụta na- efu ebe a na- enweta njupụta nke ndị na- azụrụ ahịa.', ""azụmahịa nnọrọnwe na-ahụ n' enwere ezi mmepụta mana ọrụ ọma ọnụahịa nke nkenye obodo."", 'ụlọ ọrụ azụmahịa nnọrọnwe anaghị esonye ịrịba ama nchọcha na mmepe.', ""njupụta ndị na-ego ngwaahịa na-efu site na nnukwu ọnụahịa ebe a na-enwe ọdịda n'ogo mpụtara.""]",D,high_school_microeconomics,"[TextBlock(text='A) njupụta nke ndị mmepụta na- efu ebe a na- enweta njupụta nke ndị na- azụrụ ahịa.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': ""Otu n' ime ebumnobi gọọmentị ji akụda ma na- emezi azụmahịa nnọrọnwe bụ na\n A)njupụta nke ndị mmepụta na- efu ebe a na- enweta njupụta nke ndị na- azụrụ ahịa. B)azụmahịa nnọrọnwe na-ahụ n' enwere ezi mmepụta mana ọrụ ọma ọnụahịa nke nkenye obodo. C)ụlọ ọrụ azụmahịa nnọrọnwe anaghị esonye ịrịba ama nchọcha na mmepe. D)njupụta ndị na-ego ngwaahịa na-efu site na nnukwu ọnụahịa ebe a na-enwe ọdịda n'ogo mpụtara.""}]}]",A,0
