question,choices,answer,subject,llm,prompt,llm_answer,accuracy
"Mrs. Johnson spends her entire daily budget on potato chips, at a price of $1 each, and onion dip at a price of $2 each. At her current consumption bundle, the marginal utility of chips is 12 and the marginal utility of dip is 30. Mrs. Johnson should","['sukwenzanto; Usebenzisa umsebenzi wakhe wokwandisa indibaniselwano yeetships kunye nediphu.', 'ukwandisa ukusetyenziswa kwakhe kweetshiphusi de usetyenziso olusezantsi lokusetyenziswa kwetshiphu lulingane nama-30.', 'ukunciphisa ukusetyenziswa kwakhe kweetshiphusi de ukusetyenziswa kwetshiphusi kufikelele kuma-30.', 'ukunciphisa ukusetyenziswa kwakhe kweetships kunye nokunyusa ukusetyenziswa kwakhe kwediphu de into esetyenziswayo esezantsi ngedola nganye ilingane nazo zombini iimpahla. ']",D,high_school_microeconomics,"[TextBlock(text='D) reduce her consumption of chips and increase her consumption of dip until the marginal utility per dollar is equal for both goods.\n\nThis is correct because according to the principle of utility maximization, a consumer should allocate their budget so that the marginal utility per dollar spent is equal across all goods. Currently:\n\nFor chips: MU/P = 12/1 = 12 utils per dollar\nFor dip: MU/P = 30/2 = 15 utils per dollar\n\nSince these ratios are not equal, Mrs. Johnson is not maximizing her utility. She should reduce spending on chips (which gives less utility per dollar) and increase spending on dip (which gives more utility per dollar) until the marginal utility per dollar is equal for both items.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mrs. Johnson spends her entire daily budget on potato chips, at a price of $1 each, and onion dip at a price of $2 each. At her current consumption bundle, the marginal utility of chips is 12 and the marginal utility of dip is 30. Mrs. Johnson should\n A)sukwenzanto; Usebenzisa umsebenzi wakhe wokwandisa indibaniselwano yeetships kunye nediphu. B)ukwandisa ukusetyenziswa kwakhe kweetshiphusi de usetyenziso olusezantsi lokusetyenziswa kwetshiphu lulingane nama-30. C)ukunciphisa ukusetyenziswa kwakhe kweetshiphusi de ukusetyenziswa kwetshiphusi kufikelele kuma-30. D)ukunciphisa ukusetyenziswa kwakhe kweetships kunye nokunyusa ukusetyenziswa kwakhe kwediphu de into esetyenziswayo esezantsi ngedola nganye ilingane nazo zombini iimpahla. '}]}]",D,1
"Xa kungekho kungenelela, ukhuphiswano olungafezekanga, izinto zangaphandle, iimpahla zikawonke-wonke, nolwazi olungafezekanga zonke ziphumela kweyiphi kwezi zilandelayo?","['Banga iigophe ekufuneka zongezwe ngokuthe nkqo', 'Ukusilela kwemarike', 'Amaxabiso aphantsi kakhulu', 'Ubungakanani bemveliso ephezulu kakhulu']",B,high_school_microeconomics,"[TextBlock(text='B) Ukusilela kwemarike', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Xa kungekho kungenelela, ukhuphiswano olungafezekanga, izinto zangaphandle, iimpahla zikawonke-wonke, nolwazi olungafezekanga zonke ziphumela kweyiphi kwezi zilandelayo?\n A)Banga iigophe ekufuneka zongezwe ngokuthe nkqo B)Ukusilela kwemarike C)Amaxabiso aphantsi kakhulu D)Ubungakanani bemveliso ephezulu kakhulu'}]}]",B,1
Ixabiso eliphantsi (MC) lilingana nexabiso eliguquguqukayo eliqhelekileyo (AVC) kunye nexabiso eliphakathi lilonke (ATC) xa:,"['i-marginal cost (MC) inqumla i-AVC kunye ne-ATC kwiindawo zazo eziphezulu.', 'I-AVC kunye ne-ATC zinqumla i-MC kwindawo yayo ephezulu.', 'I-MC inqumla i-AVC kunye ne-ATC kwiindawo zazo ezincinci.', 'I-AVC kunye ne-ATC zinqumla i-MC kwindawo yayo encinci.']",C,high_school_microeconomics,"[TextBlock(text='C) I-MC inqumla i-AVC kunye ne-ATC kwiindawo zazo ezincinci.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ixabiso eliphantsi (MC) lilingana nexabiso eliguquguqukayo eliqhelekileyo (AVC) kunye nexabiso eliphakathi lilonke (ATC) xa:\n A)i-marginal cost (MC) inqumla i-AVC kunye ne-ATC kwiindawo zazo eziphezulu. B)I-AVC kunye ne-ATC zinqumla i-MC kwindawo yayo ephezulu. C)I-MC inqumla i-AVC kunye ne-ATC kwiindawo zazo ezincinci. D)I-AVC kunye ne-ATC zinqumla i-MC kwindawo yayo encinci.'}]}]",C,1
"Emva kokuba uJulia enyuselwe umvuzo wakhe, waqala ukuthenga iicones ezininzi ze-ice cream kunye neepopsicle ezimbalwa. KuJulia, iipopsicles","['ukungathobeli umthetho wemfuno', 'ziyimveliso edibeneyo', 'Ziyinto ehambelanayo ne-ayisikrimu', 'zizinto ezilungileyo ezingaphantsi']",D,high_school_microeconomics,"[TextBlock(text='A) ukungathobeli umthetho wemfuno\n\nOku kuchanekile kuba xa uJulia efumana inyuselo lomvuzo, uthenga iicones ezininzi ze-ice cream kodwa iipopsicle ezimbalwa. Oku kubonisa ukuba xa ingeniso yakhe inyuka, imfuno yakhe yeepopsicle iyehla, nto leyo engahambelaniyo nomthetho wemfuno (law of demand). Umthetho wemfuno uthi xa ixabiso lenyuka, ubungakanani obufunwayo buyehla, kwaye xa ixabiso lisihla, ubungakanani obufunwayo bunyuka. Kodwa apha uJulia wenza okuphikisana nalo mthetho.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Emva kokuba uJulia enyuselwe umvuzo wakhe, waqala ukuthenga iicones ezininzi ze-ice cream kunye neepopsicle ezimbalwa. KuJulia, iipopsicles\n A)ukungathobeli umthetho wemfuno B)ziyimveliso edibeneyo C)Ziyinto ehambelanayo ne-ayisikrimu D)zizinto ezilungileyo ezingaphantsi'}]}]",A,0
I-monopoly ayisebenzi kakuhle kunokhuphiswano olugqibeleleyo ngenxa yokuba,"['imonopoly ivelisa imveliso eninzi kwaye ithengise ngexabiso eliphezulu', 'imonopoly ivelisa imveliso encinci kwaye ithengise ngexabiso eliphezulu', 'I-monopoly inokwenza inzuzo ngexesha elifutshane kodwa kungekhona ekuhambeni kwexesha', 'umntu okhuphisana naye ogqibeleleyo uyaqhawula nakwithuba elifutshane kwaye i-monopoly ayifuni ']",B,high_school_microeconomics,"[TextBlock(text='B) imonopoly ivelisa imveliso encinci kwaye ithengise ngexabiso eliphezulu', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'I-monopoly ayisebenzi kakuhle kunokhuphiswano olugqibeleleyo ngenxa yokuba\n A)imonopoly ivelisa imveliso eninzi kwaye ithengise ngexabiso eliphezulu B)imonopoly ivelisa imveliso encinci kwaye ithengise ngexabiso eliphezulu C)I-monopoly inokwenza inzuzo ngexesha elifutshane kodwa kungekhona ekuhambeni kwexesha D)umntu okhuphisana naye ogqibeleleyo uyaqhawula nakwithuba elifutshane kwaye i-monopoly ayifuni '}]}]",B,1
"Kuyilo lwenkqubo yokhuphiswano lwemarike, yeyiphi kwezi zilandelayo ENGACHAZI ukuba izibonelelo zabiwa njani?","['Iimpawu zexabiso ezikhokela abavelisi malunga nokuba yintoni, nini, njani, kwaye baveliselwa bani iimpahla kunye neenkonzo.', 'Ubunini bukarhulumente obusebenzayo kunye nesikhokelo semveliso.', 'Utshintshiselwano lwemarike ngokuzithandela phakathi kwabathengi nabathengisi. ', 'Ulwabiwo lwengeniso kunye neempahla ngokusekelwe kwigalelo okanye imveliso.']",B,high_school_microeconomics,"[TextBlock(text='A) Iimpawu zexabiso ezikhokela abavelisi malunga nokuba yintoni', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuyilo lwenkqubo yokhuphiswano lwemarike, yeyiphi kwezi zilandelayo ENGACHAZI ukuba izibonelelo zabiwa njani?\n A)Iimpawu zexabiso ezikhokela abavelisi malunga nokuba yintoni B)nini C)njani D)kwaye baveliselwa bani iimpahla kunye neenkonzo.'}]}]",A,0
Umda wemveliso enokwenzeka iya kuba ngumgca othe ngqo xa,"['impumelelo iyafezekiswa', 'iimpahla ezikwi-axes zithatha indawo egqibeleleyo ekusetyenzisweni', 'into eluncedo yenziwe nkulu', 'izibonelelo azizodwa']",D,high_school_microeconomics,"[TextBlock(text='B) iimpahla ezikwi-axes zithatha indawo egqibeleleyo ekusetyenzisweni', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umda wemveliso enokwenzeka iya kuba ngumgca othe ngqo xa\n A)impumelelo iyafezekiswa B)iimpahla ezikwi-axes zithatha indawo egqibeleleyo ekusetyenzisweni C)into eluncedo yenziwe nkulu D)izibonelelo azizodwa'}]}]",B,0
Kwezi nkcazelo zilandelayo yeyiphi echanekileyo?,"['IiNzuzo zezoQoqosho = iiNzuzo zoCwangciso-mali.', 'Iindleko zezoQoqosho = Iindleko ezicacileyo kunye neeNdleko ezingacacanga. ', 'Iindleko zezoQoqosho = Iindleko ezicacileyo kuthatyathwe Iindleko ezingacacanga. ', 'Iindleko zeThuba = Inzuzo yezoQoqosho.']",B,high_school_microeconomics,"[TextBlock(text='B) Iindleko zezoQoqosho = Iindleko ezicacileyo kunye neeNdleko ezingacacanga.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwezi nkcazelo zilandelayo yeyiphi echanekileyo?\n A)IiNzuzo zezoQoqosho = iiNzuzo zoCwangciso-mali. B)Iindleko zezoQoqosho = Iindleko ezicacileyo kunye neeNdleko ezingacacanga.  C)Iindleko zezoQoqosho = Iindleko ezicacileyo kuthatyathwe Iindleko ezingacacanga.  D)Iindleko zeThuba = Inzuzo yezoQoqosho.'}]}]",B,1
"Ukuba ixabiso leyunithi nganye labasebenzi, isibonelelo esiguquguqukayo, siyanyuka, sibangela ukuba yeyiphi kwezi zilandelayo?","['Ukunyuka okuphezulu kwi-AFC.', 'Utshintsho oluya phezulu kwi-MPL.', 'Ukuhla kwe-ATC.', 'Ukunyuka kwe-MC.']",D,high_school_microeconomics,"[TextBlock(text='D) Ukunyuka kwe-MC.\n\nXa ixabiso labasebenzi (isibonelelo esiguquguqukayo) sinyuka, oko kubangela ukunyuka kwi-Marginal Cost (MC) kuba i-MC ibonisa indleko ezongezelelweyo zokuvelisa iyunithi enye yomveliso. Xa indleko zabasebenzi zinyuka, nayo i-MC iyanyuka.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuba ixabiso leyunithi nganye labasebenzi, isibonelelo esiguquguqukayo, siyanyuka, sibangela ukuba yeyiphi kwezi zilandelayo?\n A)Ukunyuka okuphezulu kwi-AFC. B)Utshintsho oluya phezulu kwi-MPL. C)Ukuhla kwe-ATC. D)Ukunyuka kwe-MC.'}]}]",D,1
"Ukuba umvuzo ohlawulwa kuzo zonke iiyunithi zabasebenzi yi-$4.50, zingaphi iiyunithi zabasebenzi eziqeshiweyo?","['1', '2', '3', '4']",B,high_school_microeconomics,"[TextBlock(text='C) 3', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuba umvuzo ohlawulwa kuzo zonke iiyunithi zabasebenzi yi-$4.50, zingaphi iiyunithi zabasebenzi eziqeshiweyo?\n A)1 B)2 C)3 D)4'}]}]",C,0
"Ukuba abathengi bayacetyiswa ukuba izonka eziziinkozo ezininzi ziya kunciphisa kakhulu umngcipheko womhlaza, yeyiphi kwezi zilandelayo eza kwenzeka kwintengiso yesonka esineziinkozo ezininzi?","['igophe lemfuno liya kutshintshela ekhohlo, licuthe ixabiso lesonka esineegraines ezininzi.', 'Ijika lokubonelela liya kutshintshela ngakwesobunxele, linyusa ixabiso lesonka esine-multigrained.', 'I-curve yemfuno iya kutshintshela ngasekunene, inyuse ixabiso lesonka esine-multigrained.', 'Ijika lokubonelela liya kutshintshela ngasekunene, linciphisa ixabiso lezonka ezininzi.']",C,high_school_microeconomics,"[TextBlock(text='A) igophe lemfuno liya kutshintshela ekhohlo\n\nXa abathengi befumana ulwazi olutsha olubonisa ukuba isonka esineziinkozo ezininzi sinempilo engcono (sinciphisa umngcipheko womhlaza), oku kuza kubangela:\n1. Ukunyuka kwemfuno yesonka esineziinkozo ezininzi\n2. Ukutshintsha kwegophe lemfuno ngakwekhohlo\n3. Oku kubonisa ukuba abathengi baza kufuna ukuthenga isonka esineziinkozo ezininzi ngexabiso ngalinye', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuba abathengi bayacetyiswa ukuba izonka eziziinkozo ezininzi ziya kunciphisa kakhulu umngcipheko womhlaza, yeyiphi kwezi zilandelayo eza kwenzeka kwintengiso yesonka esineziinkozo ezininzi?\n A)igophe lemfuno liya kutshintshela ekhohlo B)licuthe ixabiso lesonka esineegraines ezininzi. C)Ijika lokubonelela liya kutshintshela ngakwesobunxele D)linyusa ixabiso lesonka esine-multigrained.'}]}]",A,0
Izakhiwo zemarike zokhuphiswano olugqibeleleyo kunye nokhuphiswano lwemonopolistic lwabelana ngeyiphi kwezi mpawu zilandelayo?,"['Ukulula kokungena kunye nokuphuma kwixesha elide', 'Iimveliso ze-homogenous', 'Imfuno elastiki ngokugqibeleleyo kwimveliso yefemu', 'Iingeniso ezintle zexesha elide']",A,high_school_microeconomics,"[TextBlock(text='A) Ukulula kokungena kunye nokuphuma kwixesha elide\n\nOku kuchanekile kuba zombini ezi zakhiwo zemarike zinempawu yokulula kokungena nokuphuma kwamashishini amatsha kwixesha elide. Oku kuthetha ukuba akukho zithintelo zibalulekileyo okanye iindleko ezithintela amashishini amatsha ukuba angene okanye aphume kwiimarike.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Izakhiwo zemarike zokhuphiswano olugqibeleleyo kunye nokhuphiswano lwemonopolistic lwabelana ngeyiphi kwezi mpawu zilandelayo?\n A)Ukulula kokungena kunye nokuphuma kwixesha elide B)Iimveliso ze-homogenous C)Imfuno elastiki ngokugqibeleleyo kwimveliso yefemu D)Iingeniso ezintle zexesha elide'}]}]",A,1
"Xa kukho i-negatice externality njengesiphumo sokuveliswa kwempahla, elona nani liphezulu ngokwentlalo lemveliso linokuphunyezwa ngoku.","['i=free market capitalism', 'ukubeka imida kubuninzi obunokuveliswa', 'ukuthengwa kwezinto ezilungileyo ngurhulumente', 'ukubeka ubuncinane kubungakanani obunokuveliswa']",B,high_school_microeconomics,"[TextBlock(text=""B) ukubeka imida kubuninzi obunokuveliswa\n\nThis is the correct answer because when there's a negative externality in production, the social cost is higher than the private cost. To achieve the socially optimal level of production, the government needs to limit or restrict the quantity produced to reduce the negative external effects on society."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Xa kukho i-negatice externality njengesiphumo sokuveliswa kwempahla, elona nani liphezulu ngokwentlalo lemveliso linokuphunyezwa ngoku.\n A)i=free market capitalism B)ukubeka imida kubuninzi obunokuveliswa C)ukuthengwa kwezinto ezilungileyo ngurhulumente D)ukubeka ubuncinane kubungakanani obunokuveliswa'}]}]",B,1
"UJason ucoca amadama okuqubha kwimarike yendawo ekhuphisana ngokugqibeleleyo. I-maximizer yenzuzo, unokuhlawula i-$ 10 ngedama ngalinye ukucoca amachibi angama-9 ngosuku, afake iindleko eziguquguqukayo ezipheleleyo ze-80 kunye neendleko ezisisigxina ze-$ 20. Yeyiphi eyinyaniso kwezi zilandelayo?","['UJason kufuneka avale ngexesha elifutshane, kunye nelahleko yezoqoqosho ye-20 yeedola.', 'UJason kufuneka avale ngexesha elifutshane, kunye nelahleko yezoqoqosho ye-10 yeedola.', 'UJason kufuneka acoce amachibi ayi-9 ngosuku, kunye nelahleko yezoqoqosho ye-20 yeedola. ', 'UJason kufuneka acoce amachibi ayi-9 ngosuku, kunye nelahleko yezoqoqosho ye-10 yeedola.']",D,high_school_microeconomics,"[TextBlock(text='A) UJason kufuneka avale ngexesha elifutshane kunye nelahleko yezoqoqosho ye-20 yeedola.\n\nThis is correct because in a perfectly competitive market, when total revenue cannot cover variable costs, a firm should shut down in the short run. The fixed costs ($20) become the economic loss.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'UJason ucoca amadama okuqubha kwimarike yendawo ekhuphisana ngokugqibeleleyo. I-maximizer yenzuzo, unokuhlawula i-$ 10 ngedama ngalinye ukucoca amachibi angama-9 ngosuku, afake iindleko eziguquguqukayo ezipheleleyo ze-80 kunye neendleko ezisisigxina ze-$ 20. Yeyiphi eyinyaniso kwezi zilandelayo?\n A)UJason kufuneka avale ngexesha elifutshane B)kunye nelahleko yezoqoqosho ye-20 yeedola. C)UJason kufuneka avale ngexesha elifutshane D)kunye nelahleko yezoqoqosho ye-10 yeedola.'}]}]",A,0
Imarike yokhuphiswano ibonelela ngesiphumo esihle kuluntu kuba,"['intshiyekela yabathengi iyancitshiswa, ngelixa intsalela yomvelisi isenziwa nkulu.', 'intlalontle iyonke yandiswa.', 'Intsalela yomvelisi icuthwa, ngelixa intsalela yabathengi isenziwa nkulu.', 'Umahluko phakathi komthengi kunye nentsalela yomvelisi uye wandiswa.']",B,high_school_microeconomics,"[TextBlock(text='C) intlalontle iyonke yandiswa.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imarike yokhuphiswano ibonelela ngesiphumo esihle kuluntu kuba\n A)intshiyekela yabathengi iyancitshiswa B)ngelixa intsalela yomvelisi isenziwa nkulu. C)intlalontle iyonke yandiswa. D)Intsalela yomvelisi icuthwa'}]}]",C,0
Uxelelwa ukuba ingeniso enwebekayo kwiiDVD ngu + 1.5. Oku kuthetha ukuba,"['i-10 yepesenti yokunyuka kwengeniso ivelisa ukunyuka kwe-15 ekhulwini kusetyenziso lweeDVD. IiDVD ziyinto eqhelekileyo yobunewunewu. ', 'i-10 yepesenti yokunyuka kwengeniso ivelisa ukunyuka kwe-15 ekhulwini kusetyenziso lweeDVD. IiDVD ziyinto ekumgangatho ophantsi.', 'Ukunyuka kwe-10 ekhulwini kwingeniso kuvelisa ukuhla kwe-15 ekhulwini kusetyenziso lweeDVD. IiDVD ziyinto ekumgangatho ophantsi ', 'ukunyuka kwexabiso lee-DVD ngeepesenti ezili-10 kuvelisa ukuhla nge-15 lepesenti kusetyenziso lweeDVD. IiDVD zixabiso elastiki elungileyo. ']",A,high_school_microeconomics,"[TextBlock(text='A) i-10 yepesenti yokunyuka kwengeniso ivelisa ukunyuka kwe-15 ekhulwini kusetyenziso lweeDVD. IiDVD ziyinto eqhelekileyo yobunewunewu.\n\nOku kuchanekile kuba:\n- Ingeniso enwebekayo engu +1.5 ithetha ukuba utshintsho lwepesenti kusetyenziso lungaphezulu kunotshintsho lwepesenti kwingeniso\n- Uphawu olungapha (+) lubonisa ukuba xa ingeniso inyuka, usetyenziso nalo luyanyuka\n- Oku kubonisa ukuba iiDVD ziyinto eqhelekileyo yobunewunewu (normal good)\n- Xa ingeniso inyuka nge-10%, usetyenziso lunyuka nge-15% (1.5 × 10%)', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uxelelwa ukuba ingeniso enwebekayo kwiiDVD ngu + 1.5. Oku kuthetha ukuba\n A)i-10 yepesenti yokunyuka kwengeniso ivelisa ukunyuka kwe-15 ekhulwini kusetyenziso lweeDVD. IiDVD ziyinto eqhelekileyo yobunewunewu.  B)i-10 yepesenti yokunyuka kwengeniso ivelisa ukunyuka kwe-15 ekhulwini kusetyenziso lweeDVD. IiDVD ziyinto ekumgangatho ophantsi. C)Ukunyuka kwe-10 ekhulwini kwingeniso kuvelisa ukuhla kwe-15 ekhulwini kusetyenziso lweeDVD. IiDVD ziyinto ekumgangatho ophantsi  D)ukunyuka kwexabiso lee-DVD ngeepesenti ezili-10 kuvelisa ukuhla nge-15 lepesenti kusetyenziso lweeDVD. IiDVD zixabiso elastiki elungileyo. '}]}]",A,1
"Ukuba ixabiso lemveliso liyehla ngexabiso lemveliso ebambeleyo lihlala lingaguquki kangangokuba umthengi uthenge ngaphezulu kwale mveliso, oku kubizwa ngokuba","['isiphumo sengeniso.', 'isiphumo sokutshintsha.', 'isiphumo esincinci.', 'isiphumo sonikezelo.']",B,high_school_microeconomics,"[TextBlock(text='B) isiphumo sokutshintsha', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuba ixabiso lemveliso liyehla ngexabiso lemveliso ebambeleyo lihlala lingaguquki kangangokuba umthengi uthenge ngaphezulu kwale mveliso, oku kubizwa ngokuba\n A)isiphumo sengeniso. B)isiphumo sokutshintsha. C)isiphumo esincinci. D)isiphumo sonikezelo.'}]}]",B,1
Ngowuphi umzekelo wengeniso yotshintshiselwano kule ilandelayo?,"['Umdlali webhola yomnyazi obalaseleyo ufumana i-R40 yezigidi zeerandi.', 'Umvuzo womhlala phantsi wokhuseleko loluntu.', 'Intlawulo yentlalontle evela kwiinkonzo zentlalontle.', 'Umntu ophatha imali kwindawo yokutyela efumana i-$8 efanayo ngeyure efunyanwa ngabanye abatyali.']",D,high_school_microeconomics,"[TextBlock(text='A) Umdlali webhola yomnyazi obalaseleyo ufumana i-R40 yezigidi zeerandi.\n\nOku kuyingeniso yotshintshiselwano kuba:\n1. Yintlawulo efunyenwe ngokunika inkonzo (ukudlala ibhola)\n2. Ixabiso lenkonzo lixhomekeke kwizakhono ezizodwa zomdlali\n3. Yintlawulo efunyenwe ngokutshintshiselana kwimakethe yomsebenzi\n\nEzinye iimpendulo zibonisa iintlawulo zentlalontle okanye imivuzo eqhelekileyo, hayi ingeniso yotshintshiselwano.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngowuphi umzekelo wengeniso yotshintshiselwano kule ilandelayo?\n A)Umdlali webhola yomnyazi obalaseleyo ufumana i-R40 yezigidi zeerandi. B)Umvuzo womhlala phantsi wokhuseleko loluntu. C)Intlawulo yentlalontle evela kwiinkonzo zentlalontle. D)Umntu ophatha imali kwindawo yokutyela efumana i-$8 efanayo ngeyure efunyanwa ngabanye abatyali.'}]}]",A,0
"Ishishini elincinci liqikelela ixabiso lemfuno yemfuno yemveliso ukuba ibe 3. Ukunyusa ingeniso epheleleyo, abanini kufuneka","[' ukunciphisa ixabiso njengoko imfuno elastic.', 'ixabiso lehla njengoko imfuno inelastic.', 'ukwandisa ixabiso njengoko imfuno elastic.', 'ukwandisa ixabiso njengoko imfuno inelastic.']",A,high_school_microeconomics,"[TextBlock(text='D) ukwandisa ixabiso njengoko imfuno inelastic.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ishishini elincinci liqikelela ixabiso lemfuno yemfuno yemveliso ukuba ibe 3. Ukunyusa ingeniso epheleleyo, abanini kufuneka\n A) ukunciphisa ixabiso njengoko imfuno elastic. B)ixabiso lehla njengoko imfuno inelastic. C)ukwandisa ixabiso njengoko imfuno elastic. D)ukwandisa ixabiso njengoko imfuno inelastic.'}]}]",D,0
Imonopoly yamazwe amabini ikhona xa,"['I-monopsony ithenga kwi-monopoly', 'imonopoly ithengisela iintlobo ezimbini ezahlukeneyo zabathengi', 'u-monopoly uthenga kwi-monopsony', 'imonopolist ithengisa iintlobo ezimbini ezahlukeneyo zempahla']",A,high_school_microeconomics,"[TextBlock(text='B) imonopoly ithengisela iintlobo ezimbini ezahlukeneyo zabathengi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imonopoly yamazwe amabini ikhona xa\n A)I-monopsony ithenga kwi-monopoly B)imonopoly ithengisela iintlobo ezimbini ezahlukeneyo zabathengi C)u-monopoly uthenga kwi-monopsony D)imonopolist ithengisa iintlobo ezimbini ezahlukeneyo zempahla'}]}]",B,0
"Ukuba iifemu zingena kwishishini elikhuphisana ngokuzimeleyo, sinokulindela","['imfuno yeefemu ezikhoyo zitshintshele ngasekunene.', 'the market price of the product to increase.', 'imfuno yeefemu ezikhoyo ukuba zibe nelastic ngakumbi.', 'imfuno yeefemu ezikhoyo ukuba zitshintshele ngasekhohlo.']",D,high_school_microeconomics,"[TextBlock(text='D) imfuno yeefemu ezikhoyo ukuba zitshintshele ngasekhohlo.\n\nThis is correct because when new firms enter a perfectly competitive industry, existing firms face more competition, which causes their individual demand curves to shift leftward as they lose some market share to the new entrants.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuba iifemu zingena kwishishini elikhuphisana ngokuzimeleyo, sinokulindela\n A)imfuno yeefemu ezikhoyo zitshintshele ngasekunene. B)the market price of the product to increase. C)imfuno yeefemu ezikhoyo ukuba zibe nelastic ngakumbi. D)imfuno yeefemu ezikhoyo ukuba zitshintshele ngasekhohlo.'}]}]",D,1
Umthetho we-Law of Diminishing Marginal Returns unoxanduva loku,"['I-AVC eqala ukunyuka, kodwa ekugqibeleni iwe, njengoko imveliso isanda ', 'I-AFC eqala ukunyuka, kodwa ekugqibeleni iwe, njengoko imveliso isanda.', 'I-MP ewela kuqala, kodwa ekugqibeleni iphakama, njengoko imveliso isanda.', 'I-MC ewa kuqala, kodwa ekugqibeleni iphakama, njengoko imveliso isanda.']",D,high_school_microeconomics,"[TextBlock(text='A) I-AVC eqala ukunyuka\n\nThe Law of Diminishing Marginal Returns states that as more units of a variable input are added to fixed inputs, the marginal product of the variable input eventually decreases. This leads to rising average variable costs (AVC) as more units are produced, which is what option A correctly states.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umthetho we-Law of Diminishing Marginal Returns unoxanduva loku\n A)I-AVC eqala ukunyuka B)kodwa ekugqibeleni iwe C)njengoko imveliso isanda  D)I-AFC eqala ukunyuka'}]}]",A,0
"Yeyiphi kwezi zilandelayo enokuthi igqibezele ingcaciso emfutshane yoqoqosho? ""Ezoqoqosho lufundo lwe. . .""","['indlela izibonelelo ezingenamkhawulo ezabiwa ngayo phakathi kweemfuno ezinqabileyo.', 'indlela imali ejikeleziswa ngayo kuqoqosho.', 'indlela iinkampani ezilengeza ngayo ixabiso lesabelo sesitokhwe sabo.', 'indlela izibonelelo ezinqabileyo ezabiwa ngayo ukwanelisa iimfuno ezingenasiphelo.']",D,high_school_microeconomics,"[TextBlock(text='D) indlela izibonelelo ezinqabileyo ezabiwa ngayo ukwanelisa iimfuno ezingenasiphelo.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwezi zilandelayo enokuthi igqibezele ingcaciso emfutshane yoqoqosho? ""Ezoqoqosho lufundo lwe. . .""\n A)indlela izibonelelo ezingenamkhawulo ezabiwa ngayo phakathi kweemfuno ezinqabileyo. B)indlela imali ejikeleziswa ngayo kuqoqosho. C)indlela iinkampani ezilengeza ngayo ixabiso lesabelo sesitokhwe sabo. D)indlela izibonelelo ezinqabileyo ezabiwa ngayo ukwanelisa iimfuno ezingenasiphelo.'}]}]",D,1
